student_id,course_id,scenario_type,expected_status,scheduled_offset_ms
19794,864,NORMAL,200,7887
27109,864,NORMAL,200,7887
6471,864,NORMAL,200,7887
29155,864,NORMAL,200,7888
13064,864,NORMAL,200,7888
10165,864,NORMAL,200,7888
24727,864,NORMAL,200,7888
28957,864,NORMAL,200,7888
26266,864,NORMAL,200,7888
27022,865,NORMAL,200,7889
16961,865,NORMAL,200,7889
7378,865,NORMAL,200,7889
11295,865,NORMAL,200,7890
38445,865,NORMAL,200,7890
3389,865,NORMAL,200,7890
19572,865,NORMAL,200,7890
16610,865,NORMAL,200,7890
16026,865,NORMAL,200,7890
11860,865,NORMAL,200,7890
22544,865,NORMAL,200,7890
27558,867,NORMAL,200,7891
17372,867,NORMAL,200,7891
19216,867,NORMAL,200,7891
39330,867,NORMAL,200,7891
1068,867,NORMAL,200,7891
38205,867,NORMAL,200,7891
33765,867,NORMAL,200,7892
39275,867,NORMAL,200,7892
23271,867,NORMAL,200,7892
33584,867,NORMAL,200,7893
210,867,NORMAL,200,7893
12515,868,NORMAL,200,7893
25795,868,NORMAL,200,7893
37721,868,NORMAL,200,7893
15859,868,NORMAL,200,7893
38443,868,NORMAL,200,7893
16079,868,NORMAL,200,7894
12709,868,NORMAL,200,7894
14978,868,NORMAL,200,7894
15542,868,NORMAL,200,7894
36166,868,NORMAL,200,7894
36773,868,NORMAL,200,7894
9202,869,NORMAL,200,7896
30857,869,NORMAL,200,7896
9294,869,NORMAL,200,7897
26010,869,NORMAL,200,7897
32677,869,NORMAL,200,7897
969,869,NORMAL,200,7897
7421,869,NORMAL,200,7897
23833,869,NORMAL,200,7897
33492,869,NORMAL,200,7897
199,869,NORMAL,200,7897
10896,869,NORMAL,200,7897
386,870,NORMAL,200,7897
36015,870,NORMAL,200,7898
12819,870,NORMAL,200,7898
27041,870,NORMAL,200,7898
35689,870,NORMAL,200,7898
19442,870,NORMAL,200,7898
12534,870,NORMAL,200,7899
23568,870,NORMAL,200,7899
4412,870,NORMAL,200,7900
22400,870,NORMAL,200,7900
26762,870,NORMAL,200,7900
35110,872,NORMAL,200,7900
1524,872,NORMAL,200,7900
10460,872,NORMAL,200,7901
1959,872,NORMAL,200,7901
25153,872,NORMAL,200,7901
39582,872,NORMAL,200,7901
13350,872,NORMAL,200,7901
15609,872,NORMAL,200,7901
13702,872,NORMAL,200,7901
16067,872,NORMAL,200,7902
21264,872,NORMAL,200,7902
28894,873,NORMAL,200,7902
11461,873,NORMAL,200,7903
24504,873,NORMAL,200,7903
2211,873,NORMAL,200,7903
13438,873,NORMAL,200,7903
34170,873,NORMAL,200,7903
38099,873,NORMAL,200,7903
15206,873,NORMAL,200,7903
34228,873,NORMAL,200,7903
34651,873,NORMAL,200,7904
24119,873,NORMAL,200,7904
16208,874,NORMAL,200,7904
23250,874,NORMAL,200,7904
3212,874,NORMAL,200,7905
9870,874,NORMAL,200,7905
30656,874,NORMAL,200,7905
35867,874,NORMAL,200,7905
28124,874,NORMAL,200,7905
32616,874,NORMAL,200,7905
5707,874,NORMAL,200,7905
18548,874,NORMAL,200,7905
16779,874,NORMAL,200,7905
20410,875,NORMAL,200,7905
21380,875,NORMAL,200,7905
23599,875,NORMAL,200,7905
36355,875,NORMAL,200,7905
24158,875,NORMAL,200,7905
26213,875,NORMAL,200,7905
7946,875,NORMAL,200,7906
30996,875,NORMAL,200,7907
1000,875,NORMAL,200,7907
23802,875,NORMAL,200,7907
27482,875,NORMAL,200,7907
16731,877,NORMAL,200,7908
70,877,NORMAL,200,7908
26408,877,NORMAL,200,7908
33001,877,NORMAL,200,7908
10805,877,NORMAL,200,7908
33657,877,NORMAL,200,7908
37206,877,NORMAL,200,7908
33707,877,NORMAL,200,7908
34793,877,NORMAL,200,7908
33532,877,NORMAL,200,7909
33750,877,NORMAL,200,7909
9550,878,NORMAL,200,7909
27498,878,NORMAL,200,7910
12857,878,NORMAL,200,7910
23882,878,NORMAL,200,7910
25336,878,NORMAL,200,7910
3494,878,NORMAL,200,7910
6294,878,NORMAL,200,7910
16227,878,NORMAL,200,7910
961,878,NORMAL,200,7911
28440,878,NORMAL,200,7911
19695,878,NORMAL,200,7911
26381,879,NORMAL,200,7911
29538,879,NORMAL,200,7912
31054,879,NORMAL,200,7912
19200,879,NORMAL,200,7912
9760,879,NORMAL,200,7912
9227,879,NORMAL,200,7913
18690,879,NORMAL,200,7913
11056,879,NORMAL,200,7913
17585,879,NORMAL,200,7914
11749,879,NORMAL,200,7914
22956,879,NORMAL,200,7914
35417,880,NORMAL,200,7914
16688,880,NORMAL,200,7914
25667,880,NORMAL,200,7915
34042,880,NORMAL,200,7915
29360,880,NORMAL,200,7915
5462,880,NORMAL,200,7915
6935,880,NORMAL,200,7916
39518,880,NORMAL,200,7917
34030,880,NORMAL,200,7917
3583,880,NORMAL,200,7917
7578,880,NORMAL,200,7917
36657,882,NORMAL,200,7918
30922,882,NORMAL,200,7918
30084,882,NORMAL,200,7918
23205,882,NORMAL,200,7918
38643,882,NORMAL,200,7919
12493,882,NORMAL,200,7919
37359,882,NORMAL,200,7919
11592,882,NORMAL,200,7919
17069,882,NORMAL,200,7919
21374,882,NORMAL,200,7919
13929,882,NORMAL,200,7919
21386,883,NORMAL,200,7919
38548,883,NORMAL,200,7920
14201,883,NORMAL,200,7920
36341,883,NORMAL,200,7920
5900,883,NORMAL,200,7920
10784,883,NORMAL,200,7920
33178,883,NORMAL,200,7920
37094,883,NORMAL,200,7920
16202,883,NORMAL,200,7920
22267,883,NORMAL,200,7921
8898,883,NORMAL,200,7921
23178,884,NORMAL,200,7921
24197,884,NORMAL,200,7922
4628,884,NORMAL,200,7922
4436,884,NORMAL,200,7922
39561,884,NORMAL,200,7922
2685,884,NORMAL,200,7922
29260,884,NORMAL,200,7922
26936,884,NORMAL,200,7922
16703,884,NORMAL,200,7922
31352,884,NORMAL,200,7922
37712,884,NORMAL,200,7923
29359,885,NORMAL,200,7923
12398,885,NORMAL,200,7924
15404,885,NORMAL,200,7924
8258,885,NORMAL,200,7925
16137,885,NORMAL,200,7925
39597,885,NORMAL,200,7925
32868,885,NORMAL,200,7925
23588,885,NORMAL,200,7925
7275,885,NORMAL,200,7926
21855,885,NORMAL,200,7926
5619,885,NORMAL,200,7926
35579,887,NORMAL,200,7926
19270,887,NORMAL,200,7926
9290,887,NORMAL,200,7926
152,887,NORMAL,200,7926
7838,887,NORMAL,200,7926
3345,887,NORMAL,200,7926
18100,887,NORMAL,200,7926
37456,887,NORMAL,200,7927
9354,887,NORMAL,200,7927
4174,887,NORMAL,200,7927
3810,887,NORMAL,200,7927
17683,888,NORMAL,200,7928
17834,888,NORMAL,200,7928
36219,888,NORMAL,200,7928
24968,888,NORMAL,200,7928
13034,888,NORMAL,200,7928
22035,888,NORMAL,200,7928
3514,888,NORMAL,200,7928
21482,888,NORMAL,200,7929
3570,888,NORMAL,200,7929
15178,888,NORMAL,200,7929
14903,888,NORMAL,200,7929
19953,889,NORMAL,200,7930
8767,889,NORMAL,200,7930
31250,889,NORMAL,200,7930
34792,889,NORMAL,200,7930
1390,889,NORMAL,200,7930
23852,889,NORMAL,200,7930
3114,889,NORMAL,200,7931
2825,889,NORMAL,200,7931
28695,889,NORMAL,200,7931
8071,889,NORMAL,200,7931
29956,889,NORMAL,200,7932
18536,890,NORMAL,200,7932
35315,890,NORMAL,200,7932
28445,890,NORMAL,200,7932
37894,890,NORMAL,200,7932
39193,890,NORMAL,200,7932
13144,890,NORMAL,200,7933
6515,890,NORMAL,200,7933
17062,890,NORMAL,200,7933
3141,890,NORMAL,200,7933
17767,890,NORMAL,200,7933
18757,890,NORMAL,200,7933
2513,892,NORMAL,200,7934
15748,892,NORMAL,200,7934
25035,892,NORMAL,200,7934
18179,892,NORMAL,200,7934
6700,892,NORMAL,200,7934
11329,892,NORMAL,200,7934
39186,892,NORMAL,200,7934
19415,892,NORMAL,200,7934
12924,892,NORMAL,200,7934
22881,892,NORMAL,200,7935
27674,892,NORMAL,200,7935
33938,893,NORMAL,200,7935
2177,893,NORMAL,200,7935
30628,893,NORMAL,200,7935
21646,893,NORMAL,200,7935
9761,893,NORMAL,200,7936
20887,893,NORMAL,200,7936
475,893,NORMAL,200,7936
14683,893,NORMAL,200,7936
31720,893,NORMAL,200,7936
32602,893,NORMAL,200,7936
32273,893,NORMAL,200,7936
26823,894,NORMAL,200,7937
21775,894,NORMAL,200,7938
21309,894,NORMAL,200,7938
37244,894,NORMAL,200,7938
14975,894,NORMAL,200,7939
16119,894,NORMAL,200,7939
39432,894,NORMAL,200,7939
27660,894,NORMAL,200,7939
26137,894,NORMAL,200,7940
20659,894,NORMAL,200,7940
13544,894,NORMAL,200,7940
18018,895,NORMAL,200,7941
17952,895,NORMAL,200,7941
12236,895,NORMAL,200,7942
27793,895,NORMAL,200,7942
9120,895,NORMAL,200,7942
5222,895,NORMAL,200,7943
22208,895,NORMAL,200,7943
18141,895,NORMAL,200,7943
34373,895,NORMAL,200,7943
21942,895,NORMAL,200,7943
14823,895,NORMAL,200,7943
33438,897,NORMAL,200,7944
10308,897,NORMAL,200,7944
25900,897,NORMAL,200,7944
16370,897,NORMAL,200,7945
34641,897,NORMAL,200,7945
37214,897,NORMAL,200,7946
15341,897,NORMAL,200,7946
13264,897,NORMAL,200,7946
24022,897,NORMAL,200,7946
38731,897,NORMAL,200,7946
12658,897,NORMAL,200,7947
22616,898,NORMAL,200,7947
22634,898,NORMAL,200,7947
37252,898,NORMAL,200,7947
29391,898,NORMAL,200,7947
12639,898,NORMAL,200,7947
19061,898,NORMAL,200,7947
7261,898,NORMAL,200,7947
5898,898,NORMAL,200,7947
36669,898,NORMAL,200,7948
19598,898,NORMAL,200,7948
26938,898,NORMAL,200,7949
32460,899,NORMAL,200,7949
4247,899,NORMAL,200,7949
24614,899,NORMAL,200,7949
36818,899,NORMAL,200,7949
32556,899,NORMAL,200,7950
16314,899,NORMAL,200,7950
32684,899,NORMAL,200,7950
39058,899,NORMAL,200,7950
5610,899,NORMAL,200,7950
33048,899,NORMAL,200,7950
20272,899,NORMAL,200,7950
31409,900,NORMAL,200,7950
7909,900,NORMAL,200,7951
19154,900,NORMAL,200,7951
7954,900,NORMAL,200,7951
15494,900,NORMAL,200,7951
12218,900,NORMAL,200,7951
28374,900,NORMAL,200,7952
31908,900,NORMAL,200,7952
37446,900,NORMAL,200,7952
17025,900,NORMAL,200,7952
10867,900,NORMAL,200,7952
12385,902,NORMAL,200,7952
18591,902,NORMAL,200,7952
16096,902,NORMAL,200,7953
22705,902,NORMAL,200,7953
9889,902,NORMAL,200,7953
17778,902,NORMAL,200,7953
12384,902,NORMAL,200,7953
38640,902,NORMAL,200,7953
26342,902,NORMAL,200,7953
23818,902,NORMAL,200,7953
22873,902,NORMAL,200,7954
9124,903,NORMAL,200,7954
27436,903,NORMAL,200,7954
34868,903,NORMAL,200,7954
8266,903,NORMAL,200,7955
34120,903,NORMAL,200,7955
16627,903,NORMAL,200,7955
30387,903,NORMAL,200,7955
7743,903,NORMAL,200,7955
17955,903,NORMAL,200,7955
8372,903,NORMAL,200,7956
18459,903,NORMAL,200,7956
36140,904,NORMAL,200,7957
26053,904,NORMAL,200,7957
1749,904,NORMAL,200,7957
436,904,NORMAL,200,7957
31719,904,NORMAL,200,7957
37278,904,NORMAL,200,7957
19076,904,NORMAL,200,7957
4511,904,NORMAL,200,7958
38879,904,NORMAL,200,7958
14338,904,NORMAL,200,7958
10509,904,NORMAL,200,7960
23207,905,NORMAL,200,7960
14856,905,NORMAL,200,7960
7744,905,NORMAL,200,7960
2560,905,NORMAL,200,7960
6393,905,NORMAL,200,7961
21212,905,NORMAL,200,7961
7530,905,NORMAL,200,7962
38781,905,NORMAL,200,7962
37529,905,NORMAL,200,7962
35136,905,NORMAL,200,7962
20420,905,NORMAL,200,7963
23344,907,NORMAL,200,7963
4483,907,NORMAL,200,7963
30393,907,NORMAL,200,7963
14400,907,NORMAL,200,7963
30211,907,NORMAL,200,7963
34867,907,NORMAL,200,7963
32294,907,NORMAL,200,7963
11300,907,NORMAL,200,7963
39019,907,NORMAL,200,7963
7873,907,NORMAL,200,7964
29802,907,NORMAL,200,7964
24393,908,NORMAL,200,7964
22857,908,NORMAL,200,7964
6349,908,NORMAL,200,7964
13817,908,NORMAL,200,7965
28065,908,NORMAL,200,7966
3357,908,NORMAL,200,7966
19492,908,NORMAL,200,7966
7019,908,NORMAL,200,7966
13587,908,NORMAL,200,7966
34914,908,NORMAL,200,7966
27756,908,NORMAL,200,7966
2322,909,NORMAL,200,7966
9585,909,NORMAL,200,7967
32130,909,NORMAL,200,7967
10475,909,NORMAL,200,7967
26743,909,NORMAL,200,7967
35458,909,NORMAL,200,7967
21003,909,NORMAL,200,7967
33891,909,NORMAL,200,7967
29196,909,NORMAL,200,7968
18879,909,NORMAL,200,7968
3349,909,NORMAL,200,7968
4305,910,NORMAL,200,7968
6327,910,NORMAL,200,7969
38925,910,NORMAL,200,7969
7961,910,NORMAL,200,7970
8031,910,NORMAL,200,7970
11427,910,NORMAL,200,7970
21523,910,NORMAL,200,7970
14762,910,NORMAL,200,7971
30760,910,NORMAL,200,7971
24694,910,NORMAL,200,7971
18448,910,NORMAL,200,7971
13073,912,NORMAL,200,7971
36491,912,NORMAL,200,7972
20627,912,NORMAL,200,7972
28236,912,NORMAL,200,7972
5748,912,NORMAL,200,7972
5663,912,NORMAL,200,7973
15458,912,NORMAL,200,7973
24256,912,NORMAL,200,7973
11952,912,NORMAL,200,7973
39581,912,NORMAL,200,7973
7365,912,NORMAL,200,7974
39824,913,NORMAL,200,7974
23850,913,NORMAL,200,7974
9094,913,NORMAL,200,7974
10415,913,NORMAL,200,7974
6828,913,NORMAL,200,7974
37037,913,NORMAL,200,7974
9714,913,NORMAL,200,7975
26561,913,NORMAL,200,7975
34686,913,NORMAL,200,7975
863,913,NORMAL,200,7975
9727,913,NORMAL,200,7975
35908,914,NORMAL,200,7975
39580,914,NORMAL,200,7975
33354,914,NORMAL,200,7975
4175,914,NORMAL,200,7976
25583,914,NORMAL,200,7976
12314,914,NORMAL,200,7976
2505,914,NORMAL,200,7976
22782,914,NORMAL,200,7977
12193,914,NORMAL,200,7977
11847,914,NORMAL,200,7977
295,914,NORMAL,200,7978
35266,915,NORMAL,200,7978
26094,915,NORMAL,200,7978
23242,915,NORMAL,200,7979
16309,915,NORMAL,200,7979
12973,915,NORMAL,200,7979
21132,915,NORMAL,200,7980
30800,915,NORMAL,200,7980
3530,915,NORMAL,200,7980
28727,915,NORMAL,200,7980
5694,915,NORMAL,200,7980
24519,915,NORMAL,200,7980
34101,917,NORMAL,200,7980
30323,917,NORMAL,200,7980
17779,917,NORMAL,200,7981
28207,917,NORMAL,200,7981
25991,917,NORMAL,200,7981
8989,917,NORMAL,200,7981
29992,917,NORMAL,200,7981
28935,917,NORMAL,200,7982
37869,917,NORMAL,200,7982
28490,917,NORMAL,200,7982
15953,917,NORMAL,200,7982
17657,918,NORMAL,200,7982
30357,918,NORMAL,200,7982
38402,918,NORMAL,200,7983
14453,918,NORMAL,200,7983
27522,918,NORMAL,200,7983
27733,918,NORMAL,200,7983
11740,918,NORMAL,200,7984
34522,918,NORMAL,200,7984
3963,918,NORMAL,200,7984
10682,918,NORMAL,200,7984
24166,918,NORMAL,200,7984
27614,919,NORMAL,200,7984
3682,919,NORMAL,200,7985
25721,919,NORMAL,200,7986
9236,919,NORMAL,200,7986
27883,919,NORMAL,200,7987
13230,919,NORMAL,200,7987
38088,919,NORMAL,200,7987
27607,919,NORMAL,200,7987
12673,919,NORMAL,200,7987
22548,919,NORMAL,200,7987
10637,919,NORMAL,200,7988
39610,920,NORMAL,200,7988
17134,920,NORMAL,200,7988
2837,920,NORMAL,200,7988
38545,920,NORMAL,200,7988
35134,920,NORMAL,200,7988
15938,920,NORMAL,200,7989
20705,920,NORMAL,200,7989
12134,920,NORMAL,200,7989
18909,920,NORMAL,200,7989
30582,920,NORMAL,200,7989
20062,920,NORMAL,200,7990
7166,922,NORMAL,200,7990
17060,922,NORMAL,200,7990
39070,922,NORMAL,200,7990
39266,922,NORMAL,200,7991
31925,922,NORMAL,200,7992
36941,922,NORMAL,200,7992
29529,922,NORMAL,200,7992
31770,922,NORMAL,200,7992
13908,922,NORMAL,200,7992
5750,922,NORMAL,200,7992
16888,922,NORMAL,200,7993
33175,923,NORMAL,200,7993
12479,923,NORMAL,200,7993
3732,923,NORMAL,200,7994
26984,923,NORMAL,200,7994
10806,923,NORMAL,200,7994
30549,923,NORMAL,200,7994
29689,923,NORMAL,200,7994
25118,923,NORMAL,200,7995
27462,923,NORMAL,200,7995
3469,923,NORMAL,200,7995
2935,923,NORMAL,200,7995
25210,924,NORMAL,200,7995
4644,924,NORMAL,200,7995
23388,924,NORMAL,200,7996
23730,924,NORMAL,200,7996
5417,924,NORMAL,200,7996
11465,924,NORMAL,200,7996
3332,924,NORMAL,200,7996
1184,924,NORMAL,200,7997
24699,924,NORMAL,200,7998
10761,924,NORMAL,200,7998
12278,924,NORMAL,200,7998
20446,925,NORMAL,200,7998
25563,925,NORMAL,200,7999
28019,925,NORMAL,200,7999
3344,925,NORMAL,200,7999
5143,925,NORMAL,200,8000
2536,925,NORMAL,200,8000
12225,925,NORMAL,200,8000
6582,925,NORMAL,200,8001
9358,925,NORMAL,200,8001
5192,925,NORMAL,200,8001
27122,925,NORMAL,200,8002
2906,927,NORMAL,200,8002
10906,927,NORMAL,200,8002
2503,927,NORMAL,200,8003
19247,927,NORMAL,200,8003
20406,927,NORMAL,200,8003
25755,927,NORMAL,200,8003
13850,927,NORMAL,200,8003
6046,927,NORMAL,200,8004
21356,927,NORMAL,200,8004
9281,927,NORMAL,200,8004
9718,927,NORMAL,200,8004
35911,928,NORMAL,200,8004
36792,928,NORMAL,200,8004
12802,928,NORMAL,200,8004
27916,928,NORMAL,200,8004
30411,928,NORMAL,200,8004
36923,928,NORMAL,200,8004
16365,928,NORMAL,200,8004
15774,928,NORMAL,200,8005
27317,928,NORMAL,200,8005
32144,928,NORMAL,200,8005
39999,928,NORMAL,200,8005
8949,929,NORMAL,200,8005
18191,929,NORMAL,200,8005
9193,929,NORMAL,200,8005
32565,929,NORMAL,200,8005
29197,929,NORMAL,200,8006
11456,929,NORMAL,200,8007
16,929,NORMAL,200,8007
24678,929,NORMAL,200,8007
24217,929,NORMAL,200,8007
19787,929,NORMAL,200,8007
36730,929,NORMAL,200,8007
5719,930,NORMAL,200,8008
25593,930,NORMAL,200,8008
13926,930,NORMAL,200,8008
30221,930,NORMAL,200,8008
33128,930,NORMAL,200,8008
20595,930,NORMAL,200,8008
2057,930,NORMAL,200,8008
21967,930,NORMAL,200,8009
31738,930,NORMAL,200,8009
497,930,NORMAL,200,8009
17999,930,NORMAL,200,8009
16505,932,NORMAL,200,8009
13301,932,NORMAL,200,8009
33054,932,NORMAL,200,8009
20047,932,NORMAL,200,8009
39005,932,NORMAL,200,8009
35109,932,NORMAL,200,8010
12241,932,NORMAL,200,8010
26482,932,NORMAL,200,8010
28936,932,NORMAL,200,8011
3066,932,NORMAL,200,8011
31293,932,NORMAL,200,8011
36611,933,NORMAL,200,8011
29736,933,NORMAL,200,8012
32315,933,NORMAL,200,8012
33644,933,NORMAL,200,8013
267,933,NORMAL,200,8013
39615,933,NORMAL,200,8014
30449,933,NORMAL,200,8014
13652,933,NORMAL,200,8015
32444,933,NORMAL,200,8015
24608,933,NORMAL,200,8015
32055,933,NORMAL,200,8015
23655,934,NORMAL,200,8015
30599,934,NORMAL,200,8015
2943,934,NORMAL,200,8016
14986,934,NORMAL,200,8016
29927,934,NORMAL,200,8016
4336,934,NORMAL,200,8016
310,934,NORMAL,200,8016
14895,934,NORMAL,200,8017
35731,934,NORMAL,200,8017
28367,934,NORMAL,200,8017
19000,934,NORMAL,200,8017
26253,935,NORMAL,200,8017
33476,935,NORMAL,200,8017
37593,935,NORMAL,200,8018
29846,935,NORMAL,200,8019
24332,935,NORMAL,200,8019
38513,935,NORMAL,200,8019
32845,935,NORMAL,200,8019
10933,935,NORMAL,200,8020
26414,935,NORMAL,200,8020
17311,935,NORMAL,200,8020
15829,935,NORMAL,200,8020
9114,937,NORMAL,200,8021
14935,937,NORMAL,200,8021
2008,937,NORMAL,200,8021
8028,937,NORMAL,200,8021
6806,937,NORMAL,200,8021
34219,937,NORMAL,200,8021
39280,937,NORMAL,200,8021
32946,937,NORMAL,200,8021
5439,937,NORMAL,200,8021
29179,937,NORMAL,200,8021
20422,937,NORMAL,200,8022
16280,938,NORMAL,200,8022
26471,938,NORMAL,200,8022
16709,938,NORMAL,200,8022
19758,938,NORMAL,200,8023
22377,938,NORMAL,200,8023
39997,938,NORMAL,200,8023
19595,938,NORMAL,200,8023
29983,938,NORMAL,200,8023
31749,938,NORMAL,200,8023
30047,938,NORMAL,200,8023
28952,938,NORMAL,200,8024
8553,939,NORMAL,200,8024
20434,939,NORMAL,200,8024
19785,939,NORMAL,200,8024
28713,939,NORMAL,200,8024
14700,939,NORMAL,200,8024
6170,939,NORMAL,200,8025
8799,939,NORMAL,200,8025
12877,939,NORMAL,200,8025
7305,939,NORMAL,200,8025
16715,939,NORMAL,200,8025
3704,939,NORMAL,200,8026
22839,940,NORMAL,200,8026
37130,940,NORMAL,200,8026
37576,940,NORMAL,200,8026
12744,940,NORMAL,200,8027
8016,940,NORMAL,200,8027
30610,940,NORMAL,200,8027
36617,940,NORMAL,200,8027
6282,940,NORMAL,200,8027
38651,940,NORMAL,200,8027
24757,940,NORMAL,200,8027
33989,940,NORMAL,200,8027
22337,942,NORMAL,200,8028
23954,942,NORMAL,200,8028
33089,942,NORMAL,200,8028
11027,942,NORMAL,200,8028
22360,942,NORMAL,200,8028
37263,942,NORMAL,200,8028
2567,942,NORMAL,200,8028
22819,942,NORMAL,200,8028
21593,942,NORMAL,200,8029
12733,942,NORMAL,200,8029
13319,942,NORMAL,200,8029
32880,943,NORMAL,200,8029
22682,943,NORMAL,200,8029
23676,943,NORMAL,200,8029
86,943,NORMAL,200,8029
14057,943,NORMAL,200,8029
8299,943,NORMAL,200,8030
5690,943,NORMAL,200,8030
22123,943,NORMAL,200,8030
35448,943,NORMAL,200,8030
36942,943,NORMAL,200,8030
5613,943,NORMAL,200,8030
14756,944,NORMAL,200,8031
7160,944,NORMAL,200,8031
5189,944,NORMAL,200,8031
4295,944,NORMAL,200,8032
561,944,NORMAL,200,8032
12694,944,NORMAL,200,8032
5765,944,NORMAL,200,8032
30678,944,NORMAL,200,8032
15340,944,NORMAL,200,8032
35443,944,NORMAL,200,8033
24422,944,NORMAL,200,8033
8382,945,NORMAL,200,8033
5771,945,NORMAL,200,8033
705,945,NORMAL,200,8034
22177,945,NORMAL,200,8034
31437,945,NORMAL,200,8034
12548,945,NORMAL,200,8034
29932,945,NORMAL,200,8034
11600,945,NORMAL,200,8035
26707,945,NORMAL,200,8035
5525,945,NORMAL,200,8035
18922,945,NORMAL,200,8035
683,947,NORMAL,200,8035
560,947,NORMAL,200,8036
18939,947,NORMAL,200,8036
31287,947,NORMAL,200,8036
3479,947,NORMAL,200,8036
18597,947,NORMAL,200,8036
29723,947,NORMAL,200,8036
9474,947,NORMAL,200,8037
6866,947,NORMAL,200,8037
27001,947,NORMAL,200,8037
25981,947,NORMAL,200,8037
231,948,NORMAL,200,8037
24066,948,NORMAL,200,8038
6077,948,NORMAL,200,8038
11959,948,NORMAL,200,8038
25718,948,NORMAL,200,8038
17770,948,NORMAL,200,8038
8947,948,NORMAL,200,8038
26310,948,NORMAL,200,8039
37386,948,NORMAL,200,8039
14909,948,NORMAL,200,8039
4620,948,NORMAL,200,8039
31344,949,NORMAL,200,8039
29178,949,NORMAL,200,8039
5657,949,NORMAL,200,8039
9592,949,NORMAL,200,8039
15755,949,NORMAL,200,8040
682,949,NORMAL,200,8040
18102,949,NORMAL,200,8040
4237,949,NORMAL,200,8040
38780,949,NORMAL,200,8040
12616,949,NORMAL,200,8041
22610,949,NORMAL,200,8041
17566,950,NORMAL,200,8041
31127,950,NORMAL,200,8041
4155,950,NORMAL,200,8041
36782,950,NORMAL,200,8041
2912,950,NORMAL,200,8041
24755,950,NORMAL,200,8041
29180,950,NORMAL,200,8041
10050,950,NORMAL,200,8042
37761,950,NORMAL,200,8043
39749,950,NORMAL,200,8043
29477,950,NORMAL,200,8043
33138,952,NORMAL,200,8044
27376,952,NORMAL,200,8044
27306,952,NORMAL,200,8044
24341,952,NORMAL,200,8045
18036,952,NORMAL,200,8045
20967,952,NORMAL,200,8046
37843,952,NORMAL,200,8046
25951,952,NORMAL,200,8046
34482,952,NORMAL,200,8046
2405,952,NORMAL,200,8047
34104,952,NORMAL,200,8047
33879,953,NORMAL,200,8047
768,953,NORMAL,200,8048
6191,953,NORMAL,200,8048
14873,953,NORMAL,200,8048
6030,953,NORMAL,200,8048
22149,953,NORMAL,200,8048
26818,953,NORMAL,200,8049
25744,953,NORMAL,200,8049
33228,953,NORMAL,200,8049
8882,953,NORMAL,200,8050
18026,953,NORMAL,200,8050
25710,954,NORMAL,200,8050
32564,954,NORMAL,200,8050
21437,954,NORMAL,200,8050
36802,954,NORMAL,200,8050
34979,954,NORMAL,200,8051
36196,954,NORMAL,200,8051
20425,954,NORMAL,200,8051
3620,954,NORMAL,200,8052
1729,954,NORMAL,200,8052
29271,954,NORMAL,200,8052
26102,954,NORMAL,200,8052
29044,955,NORMAL,200,8052
31230,955,NORMAL,200,8052
10673,955,NORMAL,200,8052
26474,955,NORMAL,200,8052
23581,955,NORMAL,200,8052
30307,955,NORMAL,200,8052
7184,955,NORMAL,200,8053
33558,955,NORMAL,200,8053
3556,955,NORMAL,200,8053
3820,955,NORMAL,200,8053
10886,955,NORMAL,200,8053
34850,957,NORMAL,200,8054
18626,957,NORMAL,200,8054
24729,957,NORMAL,200,8054
36157,957,NORMAL,200,8054
17938,957,NORMAL,200,8054
35185,957,NORMAL,200,8055
9630,957,NORMAL,200,8055
3694,957,NORMAL,200,8055
2206,957,NORMAL,200,8055
39320,957,NORMAL,200,8055
2318,957,NORMAL,200,8056
15001,958,NORMAL,200,8056
3129,958,NORMAL,200,8056
31224,958,NORMAL,200,8056
7413,958,NORMAL,200,8056
14377,958,NORMAL,200,8056
29915,958,NORMAL,200,8056
172,958,NORMAL,200,8057
37643,958,NORMAL,200,8057
37620,958,NORMAL,200,8057
3291,958,NORMAL,200,8057
5859,958,NORMAL,200,8057
23829,959,NORMAL,200,8058
28817,959,NORMAL,200,8058
9014,959,NORMAL,200,8059
36998,959,NORMAL,200,8059
11277,959,NORMAL,200,8059
12641,959,NORMAL,200,8059
9902,959,NORMAL,200,8059
21114,959,NORMAL,200,8060
14139,959,NORMAL,200,8060
27026,959,NORMAL,200,8060
35275,959,NORMAL,200,8061
37472,960,NORMAL,200,8061
36656,960,NORMAL,200,8061
6782,960,NORMAL,200,8061
8131,960,NORMAL,200,8061
20640,960,NORMAL,200,8061
16574,960,NORMAL,200,8062
9705,960,NORMAL,200,8062
38425,960,NORMAL,200,8062
20407,960,NORMAL,200,8062
34111,960,NORMAL,200,8062
21725,960,NORMAL,200,8062
2565,962,NORMAL,200,8063
35664,962,NORMAL,200,8063
10157,962,NORMAL,200,8063
33285,962,NORMAL,200,8063
3103,962,NORMAL,200,8063
1897,962,NORMAL,200,8063
12630,962,NORMAL,200,8063
33739,962,NORMAL,200,8063
4134,962,NORMAL,200,8063
33190,962,NORMAL,200,8064
33425,962,NORMAL,200,8064
37507,963,NORMAL,200,8064
20526,963,NORMAL,200,8064
2555,963,NORMAL,200,8064
14973,963,NORMAL,200,8064
18221,963,NORMAL,200,8065
9443,963,NORMAL,200,8065
10244,963,NORMAL,200,8065
