id,course_id,day_of_week,start_time,end_time,location,created_by,created_date,last_modified_by,last_modified_date
2098,2098,THURSDAY,14:30:00,16:00:00,R098,\N,\N,\N,\N
2099,2099,FRIDAY,13:00:00,14:30:00,R099,\N,\N,\N,\N
2100,2100,MONDAY,14:00:00,15:30:00,R100,\N,\N,\N,\N
2101,2101,TUESDAY,14:00:00,15:30:00,R101,\N,\N,\N,\N
2102,2102,WEDNESDAY,14:30:00,16:00:00,R102,\N,\N,\N,\N
2103,2103,THURSDAY,11:30:00,13:00:00,R103,\N,\N,\N,\N
2104,2104,FRIDAY,12:00:00,13:30:00,R104,\N,\N,\N,\N
2105,2105,MONDAY,10:30:00,12:00:00,R105,\N,\N,\N,\N
2106,2106,TUESDAY,15:00:00,16:30:00,R106,\N,\N,\N,\N
2107,2107,WEDNESDAY,14:00:00,15:30:00,R107,\N,\N,\N,\N
2108,2108,THURSDAY,13:00:00,14:30:00,R108,\N,\N,\N,\N
2109,2109,FRIDAY,13:30:00,15:00:00,R109,\N,\N,\N,\N
2110,2110,MONDAY,14:00:00,15:30:00,R110,\N,\N,\N,\N
2111,2111,TUESDAY,11:30:00,13:00:00,R111,\N,\N,\N,\N
2112,2112,WEDNESDAY,12:00:00,13:30:00,R112,\N,\N,\N,\N
2113,2113,THURSDAY,10:00:00,11:30:00,R113,\N,\N,\N,\N
2114,2114,FRIDAY,12:00:00,13:30:00,R114,\N,\N,\N,\N
2115,2115,MONDAY,11:30:00,13:00:00,R115,\N,\N,\N,\N
2116,2116,TUESDAY,14:00:00,15:30:00,R116,\N,\N,\N,\N
2117,2117,WEDNESDAY,13:00:00,14:30:00,R117,\N,\N,\N,\N
2118,2118,THURSDAY,11:00:00,12:30:00,R118,\N,\N,\N,\N
2119,2119,FRIDAY,14:00:00,15:30:00,R119,\N,\N,\N,\N
2120,2120,MONDAY,11:30:00,13:00:00,R120,\N,\N,\N,\N
2121,2121,TUESDAY,11:00:00,12:30:00,R121,\N,\N,\N,\N
2122,2122,WEDNESDAY,14:00:00,15:30:00,R122,\N,\N,\N,\N
2123,2123,THURSDAY,11:30:00,13:00:00,R123,\N,\N,\N,\N
2124,2124,FRIDAY,14:30:00,16:00:00,R124,\N,\N,\N,\N
2125,2125,MONDAY,11:30:00,13:00:00,R125,\N,\N,\N,\N
2126,2126,TUESDAY,11:00:00,12:30:00,R126,\N,\N,\N,\N
2127,2127,WEDNESDAY,10:00:00,11:30:00,R127,\N,\N,\N,\N
2128,2128,THURSDAY,15:30:00,17:00:00,R128,\N,\N,\N,\N
2129,2129,FRIDAY,10:30:00,12:00:00,R129,\N,\N,\N,\N
2130,2130,MONDAY,10:30:00,12:00:00,R130,\N,\N,\N,\N
2131,2131,TUESDAY,10:30:00,12:00:00,R131,\N,\N,\N,\N
2132,2132,WEDNESDAY,13:30:00,15:00:00,R132,\N,\N,\N,\N
2133,2133,THURSDAY,10:00:00,11:30:00,R133,\N,\N,\N,\N
2134,2134,FRIDAY,10:00:00,11:30:00,R134,\N,\N,\N,\N
2135,2135,MONDAY,10:30:00,12:00:00,R135,\N,\N,\N,\N
2136,2136,TUESDAY,10:00:00,11:30:00,R136,\N,\N,\N,\N
2137,2137,WEDNESDAY,14:00:00,15:30:00,R137,\N,\N,\N,\N
2138,2138,THURSDAY,13:30:00,15:00:00,R138,\N,\N,\N,\N
2139,2139,FRIDAY,14:00:00,15:30:00,R139,\N,\N,\N,\N
2140,2140,MONDAY,10:00:00,11:30:00,R140,\N,\N,\N,\N
2141,2141,TUESDAY,11:00:00,12:30:00,R141,\N,\N,\N,\N
2142,2142,WEDNESDAY,09:00:00,10:30:00,R142,\N,\N,\N,\N
2143,2143,THURSDAY,14:30:00,16:00:00,R143,\N,\N,\N,\N
2144,2144,FRIDAY,10:00:00,11:30:00,R144,\N,\N,\N,\N
2145,2145,MONDAY,14:00:00,15:30:00,R145,\N,\N,\N,\N
2146,2146,TUESDAY,14:00:00,15:30:00,R146,\N,\N,\N,\N
2147,2147,WEDNESDAY,14:00:00,15:30:00,R147,\N,\N,\N,\N
2148,2148,THURSDAY,11:00:00,12:30:00,R148,\N,\N,\N,\N
2149,2149,FRIDAY,12:00:00,13:30:00,R149,\N,\N,\N,\N
2150,2150,MONDAY,13:00:00,14:30:00,R150,\N,\N,\N,\N
2151,2151,TUESDAY,12:00:00,13:30:00,R151,\N,\N,\N,\N
2152,2152,WEDNESDAY,10:30:00,12:00:00,R152,\N,\N,\N,\N
2153,2153,THURSDAY,11:30:00,13:00:00,R153,\N,\N,\N,\N
2154,2154,FRIDAY,15:00:00,16:30:00,R154,\N,\N,\N,\N
2155,2155,MONDAY,10:00:00,11:30:00,R155,\N,\N,\N,\N
2156,2156,TUESDAY,14:00:00,15:30:00,R156,\N,\N,\N,\N
2157,2157,WEDNESDAY,10:00:00,11:30:00,R157,\N,\N,\N,\N
2158,2158,THURSDAY,10:30:00,12:00:00,R158,\N,\N,\N,\N
2159,2159,FRIDAY,14:00:00,15:30:00,R159,\N,\N,\N,\N
2160,2160,MONDAY,10:30:00,12:00:00,R160,\N,\N,\N,\N
2161,2161,TUESDAY,10:00:00,11:30:00,R161,\N,\N,\N,\N
2162,2162,WEDNESDAY,13:30:00,15:00:00,R162,\N,\N,\N,\N
2163,2163,THURSDAY,14:30:00,16:00:00,R163,\N,\N,\N,\N
2164,2164,FRIDAY,10:30:00,12:00:00,R164,\N,\N,\N,\N
2165,2165,MONDAY,12:00:00,13:30:00,R165,\N,\N,\N,\N
2166,2166,TUESDAY,10:00:00,11:30:00,R166,\N,\N,\N,\N
2167,2167,WEDNESDAY,09:00:00,10:30:00,R167,\N,\N,\N,\N
2168,2168,THURSDAY,12:30:00,14:00:00,R168,\N,\N,\N,\N
2169,2169,FRIDAY,15:00:00,16:30:00,R169,\N,\N,\N,\N
2170,2170,MONDAY,10:00:00,11:30:00,R170,\N,\N,\N,\N
2171,2171,TUESDAY,13:30:00,15:00:00,R171,\N,\N,\N,\N
2172,2172,WEDNESDAY,12:00:00,13:30:00,R172,\N,\N,\N,\N
2173,2173,THURSDAY,13:30:00,15:00:00,R173,\N,\N,\N,\N
2174,2174,FRIDAY,14:00:00,15:30:00,R174,\N,\N,\N,\N
2175,2175,MONDAY,13:30:00,15:00:00,R175,\N,\N,\N,\N
2176,2176,TUESDAY,14:30:00,16:00:00,R176,\N,\N,\N,\N
2177,2177,WEDNESDAY,11:00:00,12:30:00,R177,\N,\N,\N,\N
2178,2178,THURSDAY,13:00:00,14:30:00,R178,\N,\N,\N,\N
2179,2179,FRIDAY,13:30:00,15:00:00,R179,\N,\N,\N,\N
2180,2180,MONDAY,11:30:00,13:00:00,R180,\N,\N,\N,\N
2181,2181,TUESDAY,11:00:00,12:30:00,R181,\N,\N,\N,\N
2182,2182,WEDNESDAY,10:30:00,12:00:00,R182,\N,\N,\N,\N
2183,2183,THURSDAY,13:30:00,15:00:00,R183,\N,\N,\N,\N
2184,2184,FRIDAY,10:00:00,11:30:00,R184,\N,\N,\N,\N
2185,2185,MONDAY,13:30:00,15:00:00,R185,\N,\N,\N,\N
2186,2186,TUESDAY,11:00:00,12:30:00,R186,\N,\N,\N,\N
2187,2187,WEDNESDAY,10:30:00,12:00:00,R187,\N,\N,\N,\N
2188,2188,THURSDAY,09:00:00,10:30:00,R188,\N,\N,\N,\N
2189,2189,FRIDAY,13:30:00,15:00:00,R189,\N,\N,\N,\N
2190,2190,MONDAY,12:00:00,13:30:00,R190,\N,\N,\N,\N
2191,2191,TUESDAY,15:00:00,16:30:00,R191,\N,\N,\N,\N
2192,2192,WEDNESDAY,11:00:00,12:30:00,R192,\N,\N,\N,\N
2193,2193,THURSDAY,10:30:00,12:00:00,R193,\N,\N,\N,\N
2194,2194,FRIDAY,13:30:00,15:00:00,R194,\N,\N,\N,\N
2195,2195,MONDAY,14:30:00,16:00:00,R195,\N,\N,\N,\N
2196,2196,TUESDAY,13:00:00,14:30:00,R196,\N,\N,\N,\N
2197,2197,WEDNESDAY,13:00:00,14:30:00,R197,\N,\N,\N,\N
2198,2198,THURSDAY,11:30:00,13:00:00,R198,\N,\N,\N,\N
2199,2199,FRIDAY,13:30:00,15:00:00,R199,\N,\N,\N,\N
2200,2200,MONDAY,10:00:00,11:30:00,R200,\N,\N,\N,\N
2201,2201,TUESDAY,10:30:00,12:00:00,R001,\N,\N,\N,\N
2202,2202,WEDNESDAY,11:00:00,12:30:00,R002,\N,\N,\N,\N
2203,2203,THURSDAY,14:00:00,15:30:00,R003,\N,\N,\N,\N
2204,2204,FRIDAY,13:00:00,14:30:00,R004,\N,\N,\N,\N
2205,2205,MONDAY,10:30:00,12:00:00,R005,\N,\N,\N,\N
2206,2206,TUESDAY,09:00:00,10:30:00,R006,\N,\N,\N,\N
2207,2207,WEDNESDAY,11:00:00,12:30:00,R007,\N,\N,\N,\N
2208,2208,THURSDAY,13:00:00,14:30:00,R008,\N,\N,\N,\N
2209,2209,FRIDAY,10:30:00,12:00:00,R009,\N,\N,\N,\N
2210,2210,MONDAY,13:00:00,14:30:00,R010,\N,\N,\N,\N
2211,2211,TUESDAY,11:30:00,13:00:00,R011,\N,\N,\N,\N
2212,2212,WEDNESDAY,13:30:00,15:00:00,R012,\N,\N,\N,\N
2213,2213,THURSDAY,12:30:00,14:00:00,R013,\N,\N,\N,\N
2214,2214,FRIDAY,15:30:00,17:00:00,R014,\N,\N,\N,\N
2215,2215,MONDAY,15:00:00,16:30:00,R015,\N,\N,\N,\N
2216,2216,TUESDAY,09:00:00,10:30:00,R016,\N,\N,\N,\N
2217,2217,WEDNESDAY,11:00:00,12:30:00,R017,\N,\N,\N,\N
2218,2218,THURSDAY,14:30:00,16:00:00,R018,\N,\N,\N,\N
2219,2219,FRIDAY,10:30:00,12:00:00,R019,\N,\N,\N,\N
2220,2220,MONDAY,10:30:00,12:00:00,R020,\N,\N,\N,\N
2221,2221,TUESDAY,10:30:00,12:00:00,R021,\N,\N,\N,\N
2222,2222,WEDNESDAY,13:30:00,15:00:00,R022,\N,\N,\N,\N
2223,2223,THURSDAY,12:30:00,14:00:00,R023,\N,\N,\N,\N
2224,2224,FRIDAY,10:00:00,11:30:00,R024,\N,\N,\N,\N
2225,2225,MONDAY,13:30:00,15:00:00,R025,\N,\N,\N,\N
2226,2226,TUESDAY,13:00:00,14:30:00,R026,\N,\N,\N,\N
2227,2227,WEDNESDAY,12:30:00,14:00:00,R027,\N,\N,\N,\N
2228,2228,THURSDAY,10:30:00,12:00:00,R028,\N,\N,\N,\N
2229,2229,FRIDAY,12:00:00,13:30:00,R029,\N,\N,\N,\N
2230,2230,MONDAY,14:30:00,16:00:00,R030,\N,\N,\N,\N
2231,2231,TUESDAY,10:00:00,11:30:00,R031,\N,\N,\N,\N
2232,2232,WEDNESDAY,10:00:00,11:30:00,R032,\N,\N,\N,\N
2233,2233,THURSDAY,11:00:00,12:30:00,R033,\N,\N,\N,\N
2234,2234,FRIDAY,14:00:00,15:30:00,R034,\N,\N,\N,\N
2235,2235,MONDAY,11:30:00,13:00:00,R035,\N,\N,\N,\N
2236,2236,TUESDAY,13:30:00,15:00:00,R036,\N,\N,\N,\N
2237,2237,WEDNESDAY,14:30:00,16:00:00,R037,\N,\N,\N,\N
2238,2238,THURSDAY,14:00:00,15:30:00,R038,\N,\N,\N,\N
2239,2239,FRIDAY,14:30:00,16:00:00,R039,\N,\N,\N,\N
2240,2240,MONDAY,14:00:00,15:30:00,R040,\N,\N,\N,\N
2241,2241,TUESDAY,14:00:00,15:30:00,R041,\N,\N,\N,\N
2242,2242,WEDNESDAY,11:30:00,13:00:00,R042,\N,\N,\N,\N
2243,2243,THURSDAY,10:30:00,12:00:00,R043,\N,\N,\N,\N
2244,2244,FRIDAY,11:30:00,13:00:00,R044,\N,\N,\N,\N
2245,2245,MONDAY,13:30:00,15:00:00,R045,\N,\N,\N,\N
2246,2246,TUESDAY,13:00:00,14:30:00,R046,\N,\N,\N,\N
2247,2247,WEDNESDAY,13:30:00,15:00:00,R047,\N,\N,\N,\N
2248,2248,THURSDAY,14:30:00,16:00:00,R048,\N,\N,\N,\N
2249,2249,FRIDAY,11:00:00,12:30:00,R049,\N,\N,\N,\N
2250,2250,MONDAY,15:00:00,16:30:00,R050,\N,\N,\N,\N
2251,2251,TUESDAY,10:30:00,12:00:00,R051,\N,\N,\N,\N
2252,2252,WEDNESDAY,10:30:00,12:00:00,R052,\N,\N,\N,\N
2253,2253,THURSDAY,14:30:00,16:00:00,R053,\N,\N,\N,\N
2254,2254,FRIDAY,13:00:00,14:30:00,R054,\N,\N,\N,\N
2255,2255,MONDAY,11:00:00,12:30:00,R055,\N,\N,\N,\N
2256,2256,TUESDAY,15:00:00,16:30:00,R056,\N,\N,\N,\N
2257,2257,WEDNESDAY,14:00:00,15:30:00,R057,\N,\N,\N,\N
2258,2258,THURSDAY,11:30:00,13:00:00,R058,\N,\N,\N,\N
2259,2259,FRIDAY,10:00:00,11:30:00,R059,\N,\N,\N,\N
2260,2260,MONDAY,13:00:00,14:30:00,R060,\N,\N,\N,\N
2261,2261,TUESDAY,13:30:00,15:00:00,R061,\N,\N,\N,\N
2262,2262,WEDNESDAY,13:00:00,14:30:00,R062,\N,\N,\N,\N
2263,2263,THURSDAY,10:30:00,12:00:00,R063,\N,\N,\N,\N
2264,2264,FRIDAY,11:30:00,13:00:00,R064,\N,\N,\N,\N
2265,2265,MONDAY,15:30:00,17:00:00,R065,\N,\N,\N,\N
2266,2266,TUESDAY,14:30:00,16:00:00,R066,\N,\N,\N,\N
2267,2267,WEDNESDAY,11:30:00,13:00:00,R067,\N,\N,\N,\N
2268,2268,THURSDAY,13:00:00,14:30:00,R068,\N,\N,\N,\N
2269,2269,FRIDAY,13:00:00,14:30:00,R069,\N,\N,\N,\N
2270,2270,MONDAY,10:30:00,12:00:00,R070,\N,\N,\N,\N
2271,2271,TUESDAY,13:30:00,15:00:00,R071,\N,\N,\N,\N
2272,2272,WEDNESDAY,11:00:00,12:30:00,R072,\N,\N,\N,\N
2273,2273,THURSDAY,13:00:00,14:30:00,R073,\N,\N,\N,\N
2274,2274,FRIDAY,14:00:00,15:30:00,R074,\N,\N,\N,\N
2275,2275,MONDAY,13:30:00,15:00:00,R075,\N,\N,\N,\N
2276,2276,TUESDAY,15:00:00,16:30:00,R076,\N,\N,\N,\N
2277,2277,WEDNESDAY,10:30:00,12:00:00,R077,\N,\N,\N,\N
2278,2278,THURSDAY,14:30:00,16:00:00,R078,\N,\N,\N,\N
2279,2279,FRIDAY,13:30:00,15:00:00,R079,\N,\N,\N,\N
2280,2280,MONDAY,12:30:00,14:00:00,R080,\N,\N,\N,\N
2281,2281,TUESDAY,09:30:00,11:00:00,R081,\N,\N,\N,\N
2282,2282,WEDNESDAY,13:30:00,15:00:00,R082,\N,\N,\N,\N
2283,2283,THURSDAY,11:00:00,12:30:00,R083,\N,\N,\N,\N
2284,2284,FRIDAY,09:00:00,10:30:00,R084,\N,\N,\N,\N
2285,2285,MONDAY,11:30:00,13:00:00,R085,\N,\N,\N,\N
2286,2286,TUESDAY,15:30:00,17:00:00,R086,\N,\N,\N,\N
2287,2287,WEDNESDAY,11:00:00,12:30:00,R087,\N,\N,\N,\N
2288,2288,THURSDAY,10:00:00,11:30:00,R088,\N,\N,\N,\N
2289,2289,FRIDAY,14:30:00,16:00:00,R089,\N,\N,\N,\N
2290,2290,MONDAY,14:00:00,15:30:00,R090,\N,\N,\N,\N
2291,2291,TUESDAY,11:00:00,12:30:00,R091,\N,\N,\N,\N
2292,2292,WEDNESDAY,14:00:00,15:30:00,R092,\N,\N,\N,\N
2293,2293,THURSDAY,10:30:00,12:00:00,R093,\N,\N,\N,\N
2294,2294,FRIDAY,11:00:00,12:30:00,R094,\N,\N,\N,\N
2295,2295,MONDAY,14:00:00,15:30:00,R095,\N,\N,\N,\N
2296,2296,TUESDAY,10:00:00,11:30:00,R096,\N,\N,\N,\N
2297,2297,WEDNESDAY,12:00:00,13:30:00,R097,\N,\N,\N,\N
2298,2298,THURSDAY,14:00:00,15:30:00,R098,\N,\N,\N,\N
2299,2299,FRIDAY,10:30:00,12:00:00,R099,\N,\N,\N,\N
2300,2300,MONDAY,11:00:00,12:30:00,R100,\N,\N,\N,\N
2301,2301,TUESDAY,14:00:00,15:30:00,R101,\N,\N,\N,\N
2302,2302,WEDNESDAY,14:30:00,16:00:00,R102,\N,\N,\N,\N
2303,2303,THURSDAY,13:00:00,14:30:00,R103,\N,\N,\N,\N
2304,2304,FRIDAY,13:00:00,14:30:00,R104,\N,\N,\N,\N
2305,2305,MONDAY,13:00:00,14:30:00,R105,\N,\N,\N,\N
2306,2306,TUESDAY,13:00:00,14:30:00,R106,\N,\N,\N,\N
2307,2307,WEDNESDAY,11:30:00,13:00:00,R107,\N,\N,\N,\N
2308,2308,THURSDAY,14:00:00,15:30:00,R108,\N,\N,\N,\N
2309,2309,FRIDAY,11:00:00,12:30:00,R109,\N,\N,\N,\N
2310,2310,MONDAY,14:00:00,15:30:00,R110,\N,\N,\N,\N
2311,2311,TUESDAY,10:30:00,12:00:00,R111,\N,\N,\N,\N
2312,2312,WEDNESDAY,10:30:00,12:00:00,R112,\N,\N,\N,\N
2313,2313,THURSDAY,14:00:00,15:30:00,R113,\N,\N,\N,\N
2314,2314,FRIDAY,13:30:00,15:00:00,R114,\N,\N,\N,\N
2315,2315,MONDAY,13:30:00,15:00:00,R115,\N,\N,\N,\N
2316,2316,TUESDAY,11:00:00,12:30:00,R116,\N,\N,\N,\N
2317,2317,WEDNESDAY,10:00:00,11:30:00,R117,\N,\N,\N,\N
2318,2318,THURSDAY,09:00:00,10:30:00,R118,\N,\N,\N,\N
2319,2319,FRIDAY,09:30:00,11:00:00,R119,\N,\N,\N,\N
2320,2320,MONDAY,12:30:00,14:00:00,R120,\N,\N,\N,\N
2321,2321,TUESDAY,13:30:00,15:00:00,R121,\N,\N,\N,\N
2322,2322,WEDNESDAY,14:00:00,15:30:00,R122,\N,\N,\N,\N
2323,2323,THURSDAY,14:30:00,16:00:00,R123,\N,\N,\N,\N
2324,2324,FRIDAY,14:00:00,15:30:00,R124,\N,\N,\N,\N
2325,2325,MONDAY,13:00:00,14:30:00,R125,\N,\N,\N,\N
2326,2326,TUESDAY,10:00:00,11:30:00,R126,\N,\N,\N,\N
2327,2327,WEDNESDAY,10:30:00,12:00:00,R127,\N,\N,\N,\N
2328,2328,THURSDAY,13:30:00,15:00:00,R128,\N,\N,\N,\N
2329,2329,FRIDAY,14:00:00,15:30:00,R129,\N,\N,\N,\N
2330,2330,MONDAY,11:30:00,13:00:00,R130,\N,\N,\N,\N
2331,2331,TUESDAY,11:30:00,13:00:00,R131,\N,\N,\N,\N
2332,2332,WEDNESDAY,11:00:00,12:30:00,R132,\N,\N,\N,\N
2333,2333,THURSDAY,10:30:00,12:00:00,R133,\N,\N,\N,\N
2334,2334,FRIDAY,10:00:00,11:30:00,R134,\N,\N,\N,\N
2335,2335,MONDAY,14:00:00,15:30:00,R135,\N,\N,\N,\N
2336,2336,TUESDAY,09:30:00,11:00:00,R136,\N,\N,\N,\N
2337,2337,WEDNESDAY,10:30:00,12:00:00,R137,\N,\N,\N,\N
2338,2338,THURSDAY,11:30:00,13:00:00,R138,\N,\N,\N,\N
2339,2339,FRIDAY,11:00:00,12:30:00,R139,\N,\N,\N,\N
2340,2340,MONDAY,10:00:00,11:30:00,R140,\N,\N,\N,\N
2341,2341,TUESDAY,10:00:00,11:30:00,R141,\N,\N,\N,\N
2342,2342,WEDNESDAY,13:00:00,14:30:00,R142,\N,\N,\N,\N
2343,2343,THURSDAY,10:30:00,12:00:00,R143,\N,\N,\N,\N
2344,2344,FRIDAY,10:30:00,12:00:00,R144,\N,\N,\N,\N
2345,2345,MONDAY,10:00:00,11:30:00,R145,\N,\N,\N,\N
2346,2346,TUESDAY,13:30:00,15:00:00,R146,\N,\N,\N,\N
2347,2347,WEDNESDAY,13:00:00,14:30:00,R147,\N,\N,\N,\N
2348,2348,THURSDAY,10:00:00,11:30:00,R148,\N,\N,\N,\N
2349,2349,FRIDAY,14:00:00,15:30:00,R149,\N,\N,\N,\N
2350,2350,MONDAY,11:30:00,13:00:00,R150,\N,\N,\N,\N
2351,2351,TUESDAY,10:30:00,12:00:00,R151,\N,\N,\N,\N
2352,2352,WEDNESDAY,11:00:00,12:30:00,R152,\N,\N,\N,\N
2353,2353,THURSDAY,13:00:00,14:30:00,R153,\N,\N,\N,\N
2354,2354,FRIDAY,12:00:00,13:30:00,R154,\N,\N,\N,\N
2355,2355,MONDAY,10:00:00,11:30:00,R155,\N,\N,\N,\N
2356,2356,TUESDAY,15:00:00,16:30:00,R156,\N,\N,\N,\N
2357,2357,WEDNESDAY,13:00:00,14:30:00,R157,\N,\N,\N,\N
2358,2358,THURSDAY,15:00:00,16:30:00,R158,\N,\N,\N,\N
2359,2359,FRIDAY,13:00:00,14:30:00,R159,\N,\N,\N,\N
2360,2360,MONDAY,10:30:00,12:00:00,R160,\N,\N,\N,\N
2361,2361,TUESDAY,12:30:00,14:00:00,R161,\N,\N,\N,\N
2362,2362,WEDNESDAY,11:30:00,13:00:00,R162,\N,\N,\N,\N
2363,2363,THURSDAY,13:30:00,15:00:00,R163,\N,\N,\N,\N
2364,2364,FRIDAY,10:00:00,11:30:00,R164,\N,\N,\N,\N
2365,2365,MONDAY,14:00:00,15:30:00,R165,\N,\N,\N,\N
2366,2366,TUESDAY,12:30:00,14:00:00,R166,\N,\N,\N,\N
2367,2367,WEDNESDAY,11:30:00,13:00:00,R167,\N,\N,\N,\N
2368,2368,THURSDAY,10:30:00,12:00:00,R168,\N,\N,\N,\N
2369,2369,FRIDAY,14:30:00,16:00:00,R169,\N,\N,\N,\N
2370,2370,MONDAY,15:30:00,17:00:00,R170,\N,\N,\N,\N
2371,2371,TUESDAY,10:30:00,12:00:00,R171,\N,\N,\N,\N
2372,2372,WEDNESDAY,14:30:00,16:00:00,R172,\N,\N,\N,\N
2373,2373,THURSDAY,14:30:00,16:00:00,R173,\N,\N,\N,\N
2374,2374,FRIDAY,14:30:00,16:00:00,R174,\N,\N,\N,\N
2375,2375,MONDAY,10:30:00,12:00:00,R175,\N,\N,\N,\N
2376,2376,TUESDAY,14:00:00,15:30:00,R176,\N,\N,\N,\N
2377,2377,WEDNESDAY,13:00:00,14:30:00,R177,\N,\N,\N,\N
2378,2378,THURSDAY,13:30:00,15:00:00,R178,\N,\N,\N,\N
2379,2379,FRIDAY,13:00:00,14:30:00,R179,\N,\N,\N,\N
2380,2380,MONDAY,14:00:00,15:30:00,R180,\N,\N,\N,\N
2381,2381,TUESDAY,14:00:00,15:30:00,R181,\N,\N,\N,\N
2382,2382,WEDNESDAY,11:30:00,13:00:00,R182,\N,\N,\N,\N
2383,2383,THURSDAY,12:30:00,14:00:00,R183,\N,\N,\N,\N
2384,2384,FRIDAY,13:00:00,14:30:00,R184,\N,\N,\N,\N
2385,2385,MONDAY,10:30:00,12:00:00,R185,\N,\N,\N,\N
2386,2386,TUESDAY,14:00:00,15:30:00,R186,\N,\N,\N,\N
2387,2387,WEDNESDAY,14:00:00,15:30:00,R187,\N,\N,\N,\N
2388,2388,THURSDAY,10:30:00,12:00:00,R188,\N,\N,\N,\N
2389,2389,FRIDAY,10:00:00,11:30:00,R189,\N,\N,\N,\N
2390,2390,MONDAY,12:30:00,14:00:00,R190,\N,\N,\N,\N
2391,2391,TUESDAY,11:30:00,13:00:00,R191,\N,\N,\N,\N
2392,2392,WEDNESDAY,13:30:00,15:00:00,R192,\N,\N,\N,\N
2393,2393,THURSDAY,10:30:00,12:00:00,R193,\N,\N,\N,\N
2394,2394,FRIDAY,14:30:00,16:00:00,R194,\N,\N,\N,\N
2395,2395,MONDAY,14:00:00,15:30:00,R195,\N,\N,\N,\N
2396,2396,TUESDAY,14:00:00,15:30:00,R196,\N,\N,\N,\N
2397,2397,WEDNESDAY,14:30:00,16:00:00,R197,\N,\N,\N,\N
2398,2398,THURSDAY,13:30:00,15:00:00,R198,\N,\N,\N,\N
2399,2399,FRIDAY,11:00:00,12:30:00,R199,\N,\N,\N,\N
2400,2400,MONDAY,13:00:00,14:30:00,R200,\N,\N,\N,\N
2401,2401,TUESDAY,10:30:00,12:00:00,R001,\N,\N,\N,\N
2402,2402,WEDNESDAY,11:00:00,12:30:00,R002,\N,\N,\N,\N
2403,2403,THURSDAY,11:30:00,13:00:00,R003,\N,\N,\N,\N
2404,2404,FRIDAY,13:30:00,15:00:00,R004,\N,\N,\N,\N
2405,2405,MONDAY,11:30:00,13:00:00,R005,\N,\N,\N,\N
2406,2406,TUESDAY,13:00:00,14:30:00,R006,\N,\N,\N,\N
2407,2407,WEDNESDAY,14:30:00,16:00:00,R007,\N,\N,\N,\N
2408,2408,THURSDAY,11:30:00,13:00:00,R008,\N,\N,\N,\N
2409,2409,FRIDAY,14:00:00,15:30:00,R009,\N,\N,\N,\N
2410,2410,MONDAY,11:00:00,12:30:00,R010,\N,\N,\N,\N
2411,2411,TUESDAY,10:30:00,12:00:00,R011,\N,\N,\N,\N
2412,2412,WEDNESDAY,11:30:00,13:00:00,R012,\N,\N,\N,\N
2413,2413,THURSDAY,13:00:00,14:30:00,R013,\N,\N,\N,\N
2414,2414,FRIDAY,10:00:00,11:30:00,R014,\N,\N,\N,\N
2415,2415,MONDAY,11:00:00,12:30:00,R015,\N,\N,\N,\N
2416,2416,TUESDAY,11:00:00,12:30:00,R016,\N,\N,\N,\N
2417,2417,WEDNESDAY,15:30:00,17:00:00,R017,\N,\N,\N,\N
2418,2418,THURSDAY,14:30:00,16:00:00,R018,\N,\N,\N,\N
2419,2419,FRIDAY,11:30:00,13:00:00,R019,\N,\N,\N,\N
2420,2420,MONDAY,14:00:00,15:30:00,R020,\N,\N,\N,\N
2421,2421,TUESDAY,11:30:00,13:00:00,R021,\N,\N,\N,\N
2422,2422,WEDNESDAY,13:30:00,15:00:00,R022,\N,\N,\N,\N
2423,2423,THURSDAY,12:30:00,14:00:00,R023,\N,\N,\N,\N
2424,2424,FRIDAY,09:00:00,10:30:00,R024,\N,\N,\N,\N
2425,2425,MONDAY,11:30:00,13:00:00,R025,\N,\N,\N,\N
2426,2426,TUESDAY,11:00:00,12:30:00,R026,\N,\N,\N,\N
2427,2427,WEDNESDAY,10:30:00,12:00:00,R027,\N,\N,\N,\N
2428,2428,THURSDAY,14:00:00,15:30:00,R028,\N,\N,\N,\N
2429,2429,FRIDAY,10:30:00,12:00:00,R029,\N,\N,\N,\N
2430,2430,MONDAY,11:30:00,13:00:00,R030,\N,\N,\N,\N
2431,2431,TUESDAY,13:30:00,15:00:00,R031,\N,\N,\N,\N
2432,2432,WEDNESDAY,10:30:00,12:00:00,R032,\N,\N,\N,\N
2433,2433,THURSDAY,14:30:00,16:00:00,R033,\N,\N,\N,\N
2434,2434,FRIDAY,13:00:00,14:30:00,R034,\N,\N,\N,\N
2435,2435,MONDAY,12:00:00,13:30:00,R035,\N,\N,\N,\N
2436,2436,TUESDAY,13:00:00,14:30:00,R036,\N,\N,\N,\N
2437,2437,WEDNESDAY,13:30:00,15:00:00,R037,\N,\N,\N,\N
2438,2438,THURSDAY,14:00:00,15:30:00,R038,\N,\N,\N,\N
2439,2439,FRIDAY,14:00:00,15:30:00,R039,\N,\N,\N,\N
2440,2440,MONDAY,12:30:00,14:00:00,R040,\N,\N,\N,\N
2441,2441,TUESDAY,11:00:00,12:30:00,R041,\N,\N,\N,\N
2442,2442,WEDNESDAY,14:30:00,16:00:00,R042,\N,\N,\N,\N
2443,2443,THURSDAY,13:00:00,14:30:00,R043,\N,\N,\N,\N
2444,2444,FRIDAY,14:30:00,16:00:00,R044,\N,\N,\N,\N
