id,title,capacity,current_count,version,created_by,created_date,last_modified_by,last_modified_date
1070,Course 1070,100,0,0,\N,\N,\N,\N
1071,Course 1071,100,0,0,\N,\N,\N,\N
1072,Course 1072,100,0,0,\N,\N,\N,\N
1073,Course 1073,100,0,0,\N,\N,\N,\N
1074,Course 1074,100,0,0,\N,\N,\N,\N
1075,Course 1075,100,0,0,\N,\N,\N,\N
1076,Course 1076,100,0,0,\N,\N,\N,\N
1077,Course 1077,100,0,0,\N,\N,\N,\N
1078,Course 1078,100,0,0,\N,\N,\N,\N
1079,Course 1079,100,0,0,\N,\N,\N,\N
1080,Course 1080,100,0,0,\N,\N,\N,\N
1081,Course 1081,100,0,0,\N,\N,\N,\N
1082,Course 1082,100,0,0,\N,\N,\N,\N
1083,Course 1083,100,0,0,\N,\N,\N,\N
1084,Course 1084,100,0,0,\N,\N,\N,\N
1085,Course 1085,100,0,0,\N,\N,\N,\N
1086,Course 1086,100,0,0,\N,\N,\N,\N
1087,Course 1087,100,0,0,\N,\N,\N,\N
1088,Course 1088,100,0,0,\N,\N,\N,\N
1089,Course 1089,100,0,0,\N,\N,\N,\N
1090,Course 1090,100,0,0,\N,\N,\N,\N
1091,Course 1091,100,0,0,\N,\N,\N,\N
1092,Course 1092,100,0,0,\N,\N,\N,\N
1093,Course 1093,100,0,0,\N,\N,\N,\N
1094,Course 1094,100,0,0,\N,\N,\N,\N
1095,Course 1095,100,0,0,\N,\N,\N,\N
1096,Course 1096,100,0,0,\N,\N,\N,\N
1097,Course 1097,100,0,0,\N,\N,\N,\N
1098,Course 1098,100,0,0,\N,\N,\N,\N
1099,Course 1099,100,0,0,\N,\N,\N,\N
1100,Course 1100,100,0,0,\N,\N,\N,\N
1101,Course 1101,100,0,0,\N,\N,\N,\N
1102,Course 1102,100,0,0,\N,\N,\N,\N
1103,Course 1103,100,0,0,\N,\N,\N,\N
1104,Course 1104,100,0,0,\N,\N,\N,\N
1105,Course 1105,100,0,0,\N,\N,\N,\N
1106,Course 1106,100,0,0,\N,\N,\N,\N
1107,Course 1107,100,0,0,\N,\N,\N,\N
1108,Course 1108,100,0,0,\N,\N,\N,\N
1109,Course 1109,100,0,0,\N,\N,\N,\N
1110,Course 1110,100,0,0,\N,\N,\N,\N
1111,Course 1111,100,0,0,\N,\N,\N,\N
1112,Course 1112,100,0,0,\N,\N,\N,\N
1113,Course 1113,100,0,0,\N,\N,\N,\N
1114,Course 1114,100,0,0,\N,\N,\N,\N
1115,Course 1115,100,0,0,\N,\N,\N,\N
1116,Course 1116,100,0,0,\N,\N,\N,\N
1117,Course 1117,100,0,0,\N,\N,\N,\N
1118,Course 1118,100,0,0,\N,\N,\N,\N
1119,Course 1119,100,0,0,\N,\N,\N,\N
1120,Course 1120,100,0,0,\N,\N,\N,\N
1121,Course 1121,100,0,0,\N,\N,\N,\N
1122,Course 1122,100,0,0,\N,\N,\N,\N
1123,Course 1123,100,0,0,\N,\N,\N,\N
1124,Course 1124,100,0,0,\N,\N,\N,\N
1125,Course 1125,100,0,0,\N,\N,\N,\N
1126,Course 1126,100,0,0,\N,\N,\N,\N
1127,Course 1127,100,0,0,\N,\N,\N,\N
1128,Course 1128,100,0,0,\N,\N,\N,\N
1129,Course 1129,100,0,0,\N,\N,\N,\N
1130,Course 1130,100,0,0,\N,\N,\N,\N
1131,Course 1131,100,0,0,\N,\N,\N,\N
1132,Course 1132,100,0,0,\N,\N,\N,\N
1133,Course 1133,100,0,0,\N,\N,\N,\N
1134,Course 1134,100,0,0,\N,\N,\N,\N
1135,Course 1135,100,0,0,\N,\N,\N,\N
1136,Course 1136,100,0,0,\N,\N,\N,\N
1137,Course 1137,100,0,0,\N,\N,\N,\N
1138,Course 1138,100,0,0,\N,\N,\N,\N
1139,Course 1139,100,0,0,\N,\N,\N,\N
1140,Course 1140,100,0,0,\N,\N,\N,\N
1141,Course 1141,100,0,0,\N,\N,\N,\N
1142,Course 1142,100,0,0,\N,\N,\N,\N
1143,Course 1143,100,0,0,\N,\N,\N,\N
1144,Course 1144,100,0,0,\N,\N,\N,\N
1145,Course 1145,100,0,0,\N,\N,\N,\N
1146,Course 1146,100,0,0,\N,\N,\N,\N
1147,Course 1147,100,0,0,\N,\N,\N,\N
1148,Course 1148,100,0,0,\N,\N,\N,\N
1149,Course 1149,100,0,0,\N,\N,\N,\N
1150,Course 1150,100,0,0,\N,\N,\N,\N
1151,Course 1151,100,0,0,\N,\N,\N,\N
1152,Course 1152,100,0,0,\N,\N,\N,\N
1153,Course 1153,100,0,0,\N,\N,\N,\N
1154,Course 1154,100,0,0,\N,\N,\N,\N
1155,Course 1155,100,0,0,\N,\N,\N,\N
1156,Course 1156,100,0,0,\N,\N,\N,\N
1157,Course 1157,100,0,0,\N,\N,\N,\N
1158,Course 1158,100,0,0,\N,\N,\N,\N
1159,Course 1159,100,0,0,\N,\N,\N,\N
1160,Course 1160,100,0,0,\N,\N,\N,\N
1161,Course 1161,100,0,0,\N,\N,\N,\N
1162,Course 1162,100,0,0,\N,\N,\N,\N
1163,Course 1163,100,0,0,\N,\N,\N,\N
1164,Course 1164,100,0,0,\N,\N,\N,\N
1165,Course 1165,100,0,0,\N,\N,\N,\N
1166,Course 1166,100,0,0,\N,\N,\N,\N
1167,Course 1167,100,0,0,\N,\N,\N,\N
1168,Course 1168,100,0,0,\N,\N,\N,\N
1169,Course 1169,100,0,0,\N,\N,\N,\N
1170,Course 1170,100,0,0,\N,\N,\N,\N
1171,Course 1171,100,0,0,\N,\N,\N,\N
1172,Course 1172,100,0,0,\N,\N,\N,\N
1173,Course 1173,100,0,0,\N,\N,\N,\N
1174,Course 1174,100,0,0,\N,\N,\N,\N
1175,Course 1175,100,0,0,\N,\N,\N,\N
1176,Course 1176,100,0,0,\N,\N,\N,\N
1177,Course 1177,100,0,0,\N,\N,\N,\N
1178,Course 1178,100,0,0,\N,\N,\N,\N
1179,Course 1179,100,0,0,\N,\N,\N,\N
1180,Course 1180,100,0,0,\N,\N,\N,\N
1181,Course 1181,100,0,0,\N,\N,\N,\N
1182,Course 1182,100,0,0,\N,\N,\N,\N
1183,Course 1183,100,0,0,\N,\N,\N,\N
1184,Course 1184,100,0,0,\N,\N,\N,\N
1185,Course 1185,100,0,0,\N,\N,\N,\N
1186,Course 1186,100,0,0,\N,\N,\N,\N
1187,Course 1187,100,0,0,\N,\N,\N,\N
1188,Course 1188,100,0,0,\N,\N,\N,\N
1189,Course 1189,100,0,0,\N,\N,\N,\N
1190,Course 1190,100,0,0,\N,\N,\N,\N
1191,Course 1191,100,0,0,\N,\N,\N,\N
1192,Course 1192,100,0,0,\N,\N,\N,\N
1193,Course 1193,100,0,0,\N,\N,\N,\N
1194,Course 1194,100,0,0,\N,\N,\N,\N
1195,Course 1195,100,0,0,\N,\N,\N,\N
1196,Course 1196,100,0,0,\N,\N,\N,\N
1197,Course 1197,100,0,0,\N,\N,\N,\N
1198,Course 1198,100,0,0,\N,\N,\N,\N
1199,Course 1199,100,0,0,\N,\N,\N,\N
1200,Course 1200,100,0,0,\N,\N,\N,\N
1201,Course 1201,100,0,0,\N,\N,\N,\N
1202,Course 1202,100,0,0,\N,\N,\N,\N
1203,Course 1203,100,0,0,\N,\N,\N,\N
1204,Course 1204,100,0,0,\N,\N,\N,\N
1205,Course 1205,100,0,0,\N,\N,\N,\N
1206,Course 1206,100,0,0,\N,\N,\N,\N
1207,Course 1207,100,0,0,\N,\N,\N,\N
1208,Course 1208,100,0,0,\N,\N,\N,\N
1209,Course 1209,100,0,0,\N,\N,\N,\N
1210,Course 1210,100,0,0,\N,\N,\N,\N
1211,Course 1211,100,0,0,\N,\N,\N,\N
1212,Course 1212,100,0,0,\N,\N,\N,\N
1213,Course 1213,100,0,0,\N,\N,\N,\N
1214,Course 1214,100,0,0,\N,\N,\N,\N
1215,Course 1215,100,0,0,\N,\N,\N,\N
1216,Course 1216,100,0,0,\N,\N,\N,\N
1217,Course 1217,100,0,0,\N,\N,\N,\N
1218,Course 1218,100,0,0,\N,\N,\N,\N
1219,Course 1219,100,0,0,\N,\N,\N,\N
1220,Course 1220,100,0,0,\N,\N,\N,\N
1221,Course 1221,100,0,0,\N,\N,\N,\N
1222,Course 1222,100,0,0,\N,\N,\N,\N
1223,Course 1223,100,0,0,\N,\N,\N,\N
1224,Course 1224,100,0,0,\N,\N,\N,\N
1225,Course 1225,100,0,0,\N,\N,\N,\N
1226,Course 1226,100,0,0,\N,\N,\N,\N
1227,Course 1227,100,0,0,\N,\N,\N,\N
1228,Course 1228,100,0,0,\N,\N,\N,\N
1229,Course 1229,100,0,0,\N,\N,\N,\N
1230,Course 1230,100,0,0,\N,\N,\N,\N
1231,Course 1231,100,0,0,\N,\N,\N,\N
1232,Course 1232,100,0,0,\N,\N,\N,\N
1233,Course 1233,100,0,0,\N,\N,\N,\N
1234,Course 1234,100,0,0,\N,\N,\N,\N
1235,Course 1235,100,0,0,\N,\N,\N,\N
1236,Course 1236,100,0,0,\N,\N,\N,\N
1237,Course 1237,100,0,0,\N,\N,\N,\N
1238,Course 1238,100,0,0,\N,\N,\N,\N
1239,Course 1239,100,0,0,\N,\N,\N,\N
1240,Course 1240,100,0,0,\N,\N,\N,\N
1241,Course 1241,100,0,0,\N,\N,\N,\N
1242,Course 1242,100,0,0,\N,\N,\N,\N
1243,Course 1243,100,0,0,\N,\N,\N,\N
1244,Course 1244,100,0,0,\N,\N,\N,\N
1245,Course 1245,100,0,0,\N,\N,\N,\N
1246,Course 1246,100,0,0,\N,\N,\N,\N
1247,Course 1247,100,0,0,\N,\N,\N,\N
1248,Course 1248,100,0,0,\N,\N,\N,\N
1249,Course 1249,100,0,0,\N,\N,\N,\N
1250,Course 1250,100,0,0,\N,\N,\N,\N
1251,Course 1251,100,0,0,\N,\N,\N,\N
1252,Course 1252,100,0,0,\N,\N,\N,\N
1253,Course 1253,100,0,0,\N,\N,\N,\N
1254,Course 1254,100,0,0,\N,\N,\N,\N
1255,Course 1255,100,0,0,\N,\N,\N,\N
1256,Course 1256,100,0,0,\N,\N,\N,\N
1257,Course 1257,100,0,0,\N,\N,\N,\N
1258,Course 1258,100,0,0,\N,\N,\N,\N
1259,Course 1259,100,0,0,\N,\N,\N,\N
1260,Course 1260,100,0,0,\N,\N,\N,\N
1261,Course 1261,100,0,0,\N,\N,\N,\N
1262,Course 1262,100,0,0,\N,\N,\N,\N
1263,Course 1263,100,0,0,\N,\N,\N,\N
1264,Course 1264,100,0,0,\N,\N,\N,\N
1265,Course 1265,100,0,0,\N,\N,\N,\N
1266,Course 1266,100,0,0,\N,\N,\N,\N
1267,Course 1267,100,0,0,\N,\N,\N,\N
1268,Course 1268,100,0,0,\N,\N,\N,\N
1269,Course 1269,100,0,0,\N,\N,\N,\N
1270,Course 1270,100,0,0,\N,\N,\N,\N
1271,Course 1271,100,0,0,\N,\N,\N,\N
1272,Course 1272,100,0,0,\N,\N,\N,\N
1273,Course 1273,100,0,0,\N,\N,\N,\N
1274,Course 1274,100,0,0,\N,\N,\N,\N
1275,Course 1275,100,0,0,\N,\N,\N,\N
1276,Course 1276,100,0,0,\N,\N,\N,\N
1277,Course 1277,100,0,0,\N,\N,\N,\N
1278,Course 1278,100,0,0,\N,\N,\N,\N
1279,Course 1279,100,0,0,\N,\N,\N,\N
1280,Course 1280,100,0,0,\N,\N,\N,\N
1281,Course 1281,100,0,0,\N,\N,\N,\N
1282,Course 1282,100,0,0,\N,\N,\N,\N
1283,Course 1283,100,0,0,\N,\N,\N,\N
1284,Course 1284,100,0,0,\N,\N,\N,\N
1285,Course 1285,100,0,0,\N,\N,\N,\N
1286,Course 1286,100,0,0,\N,\N,\N,\N
1287,Course 1287,100,0,0,\N,\N,\N,\N
1288,Course 1288,100,0,0,\N,\N,\N,\N
1289,Course 1289,100,0,0,\N,\N,\N,\N
1290,Course 1290,100,0,0,\N,\N,\N,\N
1291,Course 1291,100,0,0,\N,\N,\N,\N
1292,Course 1292,100,0,0,\N,\N,\N,\N
1293,Course 1293,100,0,0,\N,\N,\N,\N
1294,Course 1294,100,0,0,\N,\N,\N,\N
1295,Course 1295,100,0,0,\N,\N,\N,\N
1296,Course 1296,100,0,0,\N,\N,\N,\N
1297,Course 1297,100,0,0,\N,\N,\N,\N
1298,Course 1298,100,0,0,\N,\N,\N,\N
1299,Course 1299,100,0,0,\N,\N,\N,\N
1300,Course 1300,100,0,0,\N,\N,\N,\N
1301,Course 1301,100,0,0,\N,\N,\N,\N
1302,Course 1302,100,0,0,\N,\N,\N,\N
1303,Course 1303,100,0,0,\N,\N,\N,\N
1304,Course 1304,100,0,0,\N,\N,\N,\N
1305,Course 1305,100,0,0,\N,\N,\N,\N
1306,Course 1306,100,0,0,\N,\N,\N,\N
1307,Course 1307,100,0,0,\N,\N,\N,\N
1308,Course 1308,100,0,0,\N,\N,\N,\N
1309,Course 1309,100,0,0,\N,\N,\N,\N
1310,Course 1310,100,0,0,\N,\N,\N,\N
1311,Course 1311,100,0,0,\N,\N,\N,\N
1312,Course 1312,100,0,0,\N,\N,\N,\N
1313,Course 1313,100,0,0,\N,\N,\N,\N
1314,Course 1314,100,0,0,\N,\N,\N,\N
1315,Course 1315,100,0,0,\N,\N,\N,\N
1316,Course 1316,100,0,0,\N,\N,\N,\N
1317,Course 1317,100,0,0,\N,\N,\N,\N
1318,Course 1318,100,0,0,\N,\N,\N,\N
1319,Course 1319,100,0,0,\N,\N,\N,\N
1320,Course 1320,100,0,0,\N,\N,\N,\N
1321,Course 1321,100,0,0,\N,\N,\N,\N
1322,Course 1322,100,0,0,\N,\N,\N,\N
1323,Course 1323,100,0,0,\N,\N,\N,\N
1324,Course 1324,100,0,0,\N,\N,\N,\N
1325,Course 1325,100,0,0,\N,\N,\N,\N
1326,Course 1326,100,0,0,\N,\N,\N,\N
1327,Course 1327,100,0,0,\N,\N,\N,\N
1328,Course 1328,100,0,0,\N,\N,\N,\N
1329,Course 1329,100,0,0,\N,\N,\N,\N
1330,Course 1330,100,0,0,\N,\N,\N,\N
1331,Course 1331,100,0,0,\N,\N,\N,\N
1332,Course 1332,100,0,0,\N,\N,\N,\N
1333,Course 1333,100,0,0,\N,\N,\N,\N
1334,Course 1334,100,0,0,\N,\N,\N,\N
1335,Course 1335,100,0,0,\N,\N,\N,\N
1336,Course 1336,100,0,0,\N,\N,\N,\N
1337,Course 1337,100,0,0,\N,\N,\N,\N
1338,Course 1338,100,0,0,\N,\N,\N,\N
1339,Course 1339,100,0,0,\N,\N,\N,\N
1340,Course 1340,100,0,0,\N,\N,\N,\N
1341,Course 1341,100,0,0,\N,\N,\N,\N
1342,Course 1342,100,0,0,\N,\N,\N,\N
1343,Course 1343,100,0,0,\N,\N,\N,\N
1344,Course 1344,100,0,0,\N,\N,\N,\N
1345,Course 1345,100,0,0,\N,\N,\N,\N
1346,Course 1346,100,0,0,\N,\N,\N,\N
1347,Course 1347,100,0,0,\N,\N,\N,\N
1348,Course 1348,100,0,0,\N,\N,\N,\N
1349,Course 1349,100,0,0,\N,\N,\N,\N
1350,Course 1350,100,0,0,\N,\N,\N,\N
1351,Course 1351,100,0,0,\N,\N,\N,\N
1352,Course 1352,100,0,0,\N,\N,\N,\N
1353,Course 1353,100,0,0,\N,\N,\N,\N
1354,Course 1354,100,0,0,\N,\N,\N,\N
1355,Course 1355,100,0,0,\N,\N,\N,\N
1356,Course 1356,100,0,0,\N,\N,\N,\N
1357,Course 1357,100,0,0,\N,\N,\N,\N
1358,Course 1358,100,0,0,\N,\N,\N,\N
1359,Course 1359,100,0,0,\N,\N,\N,\N
1360,Course 1360,100,0,0,\N,\N,\N,\N
1361,Course 1361,100,0,0,\N,\N,\N,\N
1362,Course 1362,100,0,0,\N,\N,\N,\N
1363,Course 1363,100,0,0,\N,\N,\N,\N
1364,Course 1364,100,0,0,\N,\N,\N,\N
1365,Course 1365,100,0,0,\N,\N,\N,\N
1366,Course 1366,100,0,0,\N,\N,\N,\N
1367,Course 1367,100,0,0,\N,\N,\N,\N
1368,Course 1368,100,0,0,\N,\N,\N,\N
1369,Course 1369,100,0,0,\N,\N,\N,\N
1370,Course 1370,100,0,0,\N,\N,\N,\N
1371,Course 1371,100,0,0,\N,\N,\N,\N
1372,Course 1372,100,0,0,\N,\N,\N,\N
1373,Course 1373,100,0,0,\N,\N,\N,\N
1374,Course 1374,100,0,0,\N,\N,\N,\N
1375,Course 1375,100,0,0,\N,\N,\N,\N
1376,Course 1376,100,0,0,\N,\N,\N,\N
1377,Course 1377,100,0,0,\N,\N,\N,\N
1378,Course 1378,100,0,0,\N,\N,\N,\N
1379,Course 1379,100,0,0,\N,\N,\N,\N
1380,Course 1380,100,0,0,\N,\N,\N,\N
1381,Course 1381,100,0,0,\N,\N,\N,\N
1382,Course 1382,100,0,0,\N,\N,\N,\N
1383,Course 1383,100,0,0,\N,\N,\N,\N
1384,Course 1384,100,0,0,\N,\N,\N,\N
1385,Course 1385,100,0,0,\N,\N,\N,\N
1386,Course 1386,100,0,0,\N,\N,\N,\N
1387,Course 1387,100,0,0,\N,\N,\N,\N
1388,Course 1388,100,0,0,\N,\N,\N,\N
1389,Course 1389,100,0,0,\N,\N,\N,\N
1390,Course 1390,100,0,0,\N,\N,\N,\N
1391,Course 1391,100,0,0,\N,\N,\N,\N
1392,Course 1392,100,0,0,\N,\N,\N,\N
1393,Course 1393,100,0,0,\N,\N,\N,\N
1394,Course 1394,100,0,0,\N,\N,\N,\N
1395,Course 1395,100,0,0,\N,\N,\N,\N
1396,Course 1396,100,0,0,\N,\N,\N,\N
1397,Course 1397,100,0,0,\N,\N,\N,\N
1398,Course 1398,100,0,0,\N,\N,\N,\N
1399,Course 1399,100,0,0,\N,\N,\N,\N
1400,Course 1400,100,0,0,\N,\N,\N,\N
1401,Course 1401,100,0,0,\N,\N,\N,\N
1402,Course 1402,100,0,0,\N,\N,\N,\N
1403,Course 1403,100,0,0,\N,\N,\N,\N
1404,Course 1404,100,0,0,\N,\N,\N,\N
1405,Course 1405,100,0,0,\N,\N,\N,\N
1406,Course 1406,100,0,0,\N,\N,\N,\N
1407,Course 1407,100,0,0,\N,\N,\N,\N
1408,Course 1408,100,0,0,\N,\N,\N,\N
1409,Course 1409,100,0,0,\N,\N,\N,\N
1410,Course 1410,100,0,0,\N,\N,\N,\N
1411,Course 1411,100,0,0,\N,\N,\N,\N
1412,Course 1412,100,0,0,\N,\N,\N,\N
1413,Course 1413,100,0,0,\N,\N,\N,\N
1414,Course 1414,100,0,0,\N,\N,\N,\N
1415,Course 1415,100,0,0,\N,\N,\N,\N
1416,Course 1416,100,0,0,\N,\N,\N,\N
1417,Course 1417,100,0,0,\N,\N,\N,\N
1418,Course 1418,100,0,0,\N,\N,\N,\N
1419,Course 1419,100,0,0,\N,\N,\N,\N
1420,Course 1420,100,0,0,\N,\N,\N,\N
1421,Course 1421,100,0,0,\N,\N,\N,\N
1422,Course 1422,100,0,0,\N,\N,\N,\N
1423,Course 1423,100,0,0,\N,\N,\N,\N
1424,Course 1424,100,0,0,\N,\N,\N,\N
1425,Course 1425,100,0,0,\N,\N,\N,\N
1426,Course 1426,100,0,0,\N,\N,\N,\N
1427,Course 1427,100,0,0,\N,\N,\N,\N
1428,Course 1428,100,0,0,\N,\N,\N,\N
1429,Course 1429,100,0,0,\N,\N,\N,\N
1430,Course 1430,100,0,0,\N,\N,\N,\N
1431,Course 1431,100,0,0,\N,\N,\N,\N
1432,Course 1432,100,0,0,\N,\N,\N,\N
1433,Course 1433,100,0,0,\N,\N,\N,\N
1434,Course 1434,100,0,0,\N,\N,\N,\N
1435,Course 1435,100,0,0,\N,\N,\N,\N
1436,Course 1436,100,0,0,\N,\N,\N,\N
1437,Course 1437,100,0,0,\N,\N,\N,\N
1438,Course 1438,100,0,0,\N,\N,\N,\N
1439,Course 1439,100,0,0,\N,\N,\N,\N
1440,Course 1440,100,0,0,\N,\N,\N,\N
1441,Course 1441,100,0,0,\N,\N,\N,\N
1442,Course 1442,100,0,0,\N,\N,\N,\N
1443,Course 1443,100,0,0,\N,\N,\N,\N
1444,Course 1444,100,0,0,\N,\N,\N,\N
1445,Course 1445,100,0,0,\N,\N,\N,\N
1446,Course 1446,100,0,0,\N,\N,\N,\N
1447,Course 1447,100,0,0,\N,\N,\N,\N
1448,Course 1448,100,0,0,\N,\N,\N,\N
1449,Course 1449,100,0,0,\N,\N,\N,\N
1450,Course 1450,100,0,0,\N,\N,\N,\N
1451,Course 1451,100,0,0,\N,\N,\N,\N
1452,Course 1452,100,0,0,\N,\N,\N,\N
1453,Course 1453,100,0,0,\N,\N,\N,\N
1454,Course 1454,100,0,0,\N,\N,\N,\N
1455,Course 1455,100,0,0,\N,\N,\N,\N
1456,Course 1456,100,0,0,\N,\N,\N,\N
1457,Course 1457,100,0,0,\N,\N,\N,\N
1458,Course 1458,100,0,0,\N,\N,\N,\N
1459,Course 1459,100,0,0,\N,\N,\N,\N
1460,Course 1460,100,0,0,\N,\N,\N,\N
1461,Course 1461,100,0,0,\N,\N,\N,\N
1462,Course 1462,100,0,0,\N,\N,\N,\N
1463,Course 1463,100,0,0,\N,\N,\N,\N
1464,Course 1464,100,0,0,\N,\N,\N,\N
1465,Course 1465,100,0,0,\N,\N,\N,\N
1466,Course 1466,100,0,0,\N,\N,\N,\N
1467,Course 1467,100,0,0,\N,\N,\N,\N
1468,Course 1468,100,0,0,\N,\N,\N,\N
1469,Course 1469,100,0,0,\N,\N,\N,\N
1470,Course 1470,100,0,0,\N,\N,\N,\N
1471,Course 1471,100,0,0,\N,\N,\N,\N
1472,Course 1472,100,0,0,\N,\N,\N,\N
1473,Course 1473,100,0,0,\N,\N,\N,\N
1474,Course 1474,100,0,0,\N,\N,\N,\N
1475,Course 1475,100,0,0,\N,\N,\N,\N
1476,Course 1476,100,0,0,\N,\N,\N,\N
1477,Course 1477,100,0,0,\N,\N,\N,\N
1478,Course 1478,100,0,0,\N,\N,\N,\N
1479,Course 1479,100,0,0,\N,\N,\N,\N
1480,Course 1480,100,0,0,\N,\N,\N,\N
1481,Course 1481,100,0,0,\N,\N,\N,\N
1482,Course 1482,100,0,0,\N,\N,\N,\N
1483,Course 1483,100,0,0,\N,\N,\N,\N
1484,Course 1484,100,0,0,\N,\N,\N,\N
1485,Course 1485,100,0,0,\N,\N,\N,\N
1486,Course 1486,100,0,0,\N,\N,\N,\N
1487,Course 1487,100,0,0,\N,\N,\N,\N
1488,Course 1488,100,0,0,\N,\N,\N,\N
1489,Course 1489,100,0,0,\N,\N,\N,\N
1490,Course 1490,100,0,0,\N,\N,\N,\N
1491,Course 1491,100,0,0,\N,\N,\N,\N
1492,Course 1492,100,0,0,\N,\N,\N,\N
1493,Course 1493,100,0,0,\N,\N,\N,\N
1494,Course 1494,100,0,0,\N,\N,\N,\N
1495,Course 1495,100,0,0,\N,\N,\N,\N
1496,Course 1496,100,0,0,\N,\N,\N,\N
1497,Course 1497,100,0,0,\N,\N,\N,\N
1498,Course 1498,100,0,0,\N,\N,\N,\N
1499,Course 1499,100,0,0,\N,\N,\N,\N
1500,Course 1500,100,0,0,\N,\N,\N,\N
1501,Course 1501,100,0,0,\N,\N,\N,\N
1502,Course 1502,100,0,0,\N,\N,\N,\N
1503,Course 1503,100,0,0,\N,\N,\N,\N
1504,Course 1504,100,0,0,\N,\N,\N,\N
1505,Course 1505,100,0,0,\N,\N,\N,\N
1506,Course 1506,100,0,0,\N,\N,\N,\N
1507,Course 1507,100,0,0,\N,\N,\N,\N
1508,Course 1508,100,0,0,\N,\N,\N,\N
1509,Course 1509,100,0,0,\N,\N,\N,\N
1510,Course 1510,100,0,0,\N,\N,\N,\N
1511,Course 1511,100,0,0,\N,\N,\N,\N
1512,Course 1512,100,0,0,\N,\N,\N,\N
1513,Course 1513,100,0,0,\N,\N,\N,\N
1514,Course 1514,100,0,0,\N,\N,\N,\N
1515,Course 1515,100,0,0,\N,\N,\N,\N
1516,Course 1516,100,0,0,\N,\N,\N,\N
1517,Course 1517,100,0,0,\N,\N,\N,\N
1518,Course 1518,100,0,0,\N,\N,\N,\N
1519,Course 1519,100,0,0,\N,\N,\N,\N
1520,Course 1520,100,0,0,\N,\N,\N,\N
1521,Course 1521,100,0,0,\N,\N,\N,\N
1522,Course 1522,100,0,0,\N,\N,\N,\N
1523,Course 1523,100,0,0,\N,\N,\N,\N
1524,Course 1524,100,0,0,\N,\N,\N,\N
1525,Course 1525,100,0,0,\N,\N,\N,\N
1526,Course 1526,100,0,0,\N,\N,\N,\N
1527,Course 1527,100,0,0,\N,\N,\N,\N
1528,Course 1528,100,0,0,\N,\N,\N,\N
1529,Course 1529,100,0,0,\N,\N,\N,\N
1530,Course 1530,100,0,0,\N,\N,\N,\N
1531,Course 1531,100,0,0,\N,\N,\N,\N
1532,Course 1532,100,0,0,\N,\N,\N,\N
1533,Course 1533,100,0,0,\N,\N,\N,\N
1534,Course 1534,100,0,0,\N,\N,\N,\N
1535,Course 1535,100,0,0,\N,\N,\N,\N
1536,Course 1536,100,0,0,\N,\N,\N,\N
1537,Course 1537,100,0,0,\N,\N,\N,\N
1538,Course 1538,100,0,0,\N,\N,\N,\N
1539,Course 1539,100,0,0,\N,\N,\N,\N
1540,Course 1540,100,0,0,\N,\N,\N,\N
1541,Course 1541,100,0,0,\N,\N,\N,\N
1542,Course 1542,100,0,0,\N,\N,\N,\N
1543,Course 1543,100,0,0,\N,\N,\N,\N
1544,Course 1544,100,0,0,\N,\N,\N,\N
1545,Course 1545,100,0,0,\N,\N,\N,\N
1546,Course 1546,100,0,0,\N,\N,\N,\N
1547,Course 1547,100,0,0,\N,\N,\N,\N
1548,Course 1548,100,0,0,\N,\N,\N,\N
1549,Course 1549,100,0,0,\N,\N,\N,\N
1550,Course 1550,100,0,0,\N,\N,\N,\N
1551,Course 1551,100,0,0,\N,\N,\N,\N
1552,Course 1552,100,0,0,\N,\N,\N,\N
1553,Course 1553,100,0,0,\N,\N,\N,\N
1554,Course 1554,100,0,0,\N,\N,\N,\N
1555,Course 1555,100,0,0,\N,\N,\N,\N
1556,Course 1556,100,0,0,\N,\N,\N,\N
1557,Course 1557,100,0,0,\N,\N,\N,\N
1558,Course 1558,100,0,0,\N,\N,\N,\N
1559,Course 1559,100,0,0,\N,\N,\N,\N
1560,Course 1560,100,0,0,\N,\N,\N,\N
1561,Course 1561,100,0,0,\N,\N,\N,\N
1562,Course 1562,100,0,0,\N,\N,\N,\N
1563,Course 1563,100,0,0,\N,\N,\N,\N
1564,Course 1564,100,0,0,\N,\N,\N,\N
1565,Course 1565,100,0,0,\N,\N,\N,\N
1566,Course 1566,100,0,0,\N,\N,\N,\N
1567,Course 1567,100,0,0,\N,\N,\N,\N
1568,Course 1568,100,0,0,\N,\N,\N,\N
1569,Course 1569,100,0,0,\N,\N,\N,\N
1570,Course 1570,100,0,0,\N,\N,\N,\N
1571,Course 1571,100,0,0,\N,\N,\N,\N
1572,Course 1572,100,0,0,\N,\N,\N,\N
1573,Course 1573,100,0,0,\N,\N,\N,\N
1574,Course 1574,100,0,0,\N,\N,\N,\N
1575,Course 1575,100,0,0,\N,\N,\N,\N
1576,Course 1576,100,0,0,\N,\N,\N,\N
1577,Course 1577,100,0,0,\N,\N,\N,\N
1578,Course 1578,100,0,0,\N,\N,\N,\N
1579,Course 1579,100,0,0,\N,\N,\N,\N
1580,Course 1580,100,0,0,\N,\N,\N,\N
1581,Course 1581,100,0,0,\N,\N,\N,\N
1582,Course 1582,100,0,0,\N,\N,\N,\N
1583,Course 1583,100,0,0,\N,\N,\N,\N
1584,Course 1584,100,0,0,\N,\N,\N,\N
1585,Course 1585,100,0,0,\N,\N,\N,\N
1586,Course 1586,100,0,0,\N,\N,\N,\N
