student_id,department_id,member_id,created_by,created_date,last_modified_by,last_modified_date
18570,10,18570,\N,\N,\N,\N
18571,11,18571,\N,\N,\N,\N
18572,12,18572,\N,\N,\N,\N
18573,13,18573,\N,\N,\N,\N
18574,14,18574,\N,\N,\N,\N
18575,15,18575,\N,\N,\N,\N
18576,16,18576,\N,\N,\N,\N
18577,17,18577,\N,\N,\N,\N
18578,18,18578,\N,\N,\N,\N
18579,19,18579,\N,\N,\N,\N
18580,20,18580,\N,\N,\N,\N
18581,21,18581,\N,\N,\N,\N
18582,22,18582,\N,\N,\N,\N
18583,23,18583,\N,\N,\N,\N
18584,24,18584,\N,\N,\N,\N
18585,25,18585,\N,\N,\N,\N
18586,26,18586,\N,\N,\N,\N
18587,27,18587,\N,\N,\N,\N
18588,28,18588,\N,\N,\N,\N
18589,29,18589,\N,\N,\N,\N
18590,30,18590,\N,\N,\N,\N
18591,31,18591,\N,\N,\N,\N
18592,32,18592,\N,\N,\N,\N
18593,33,18593,\N,\N,\N,\N
18594,34,18594,\N,\N,\N,\N
18595,35,18595,\N,\N,\N,\N
18596,36,18596,\N,\N,\N,\N
18597,37,18597,\N,\N,\N,\N
18598,38,18598,\N,\N,\N,\N
18599,39,18599,\N,\N,\N,\N
18600,40,18600,\N,\N,\N,\N
18601,41,18601,\N,\N,\N,\N
18602,42,18602,\N,\N,\N,\N
18603,43,18603,\N,\N,\N,\N
18604,44,18604,\N,\N,\N,\N
18605,45,18605,\N,\N,\N,\N
18606,46,18606,\N,\N,\N,\N
18607,47,18607,\N,\N,\N,\N
18608,48,18608,\N,\N,\N,\N
18609,49,18609,\N,\N,\N,\N
18610,50,18610,\N,\N,\N,\N
18611,51,18611,\N,\N,\N,\N
18612,52,18612,\N,\N,\N,\N
18613,53,18613,\N,\N,\N,\N
18614,54,18614,\N,\N,\N,\N
18615,55,18615,\N,\N,\N,\N
18616,56,18616,\N,\N,\N,\N
18617,57,18617,\N,\N,\N,\N
18618,58,18618,\N,\N,\N,\N
18619,59,18619,\N,\N,\N,\N
18620,60,18620,\N,\N,\N,\N
18621,61,18621,\N,\N,\N,\N
18622,62,18622,\N,\N,\N,\N
18623,63,18623,\N,\N,\N,\N
18624,64,18624,\N,\N,\N,\N
18625,65,18625,\N,\N,\N,\N
18626,66,18626,\N,\N,\N,\N
18627,67,18627,\N,\N,\N,\N
18628,68,18628,\N,\N,\N,\N
18629,69,18629,\N,\N,\N,\N
18630,70,18630,\N,\N,\N,\N
18631,71,18631,\N,\N,\N,\N
18632,72,18632,\N,\N,\N,\N
18633,73,18633,\N,\N,\N,\N
18634,74,18634,\N,\N,\N,\N
18635,75,18635,\N,\N,\N,\N
18636,76,18636,\N,\N,\N,\N
18637,77,18637,\N,\N,\N,\N
18638,78,18638,\N,\N,\N,\N
18639,79,18639,\N,\N,\N,\N
18640,80,18640,\N,\N,\N,\N
18641,1,18641,\N,\N,\N,\N
18642,2,18642,\N,\N,\N,\N
18643,3,18643,\N,\N,\N,\N
18644,4,18644,\N,\N,\N,\N
18645,5,18645,\N,\N,\N,\N
18646,6,18646,\N,\N,\N,\N
18647,7,18647,\N,\N,\N,\N
18648,8,18648,\N,\N,\N,\N
18649,9,18649,\N,\N,\N,\N
18650,10,18650,\N,\N,\N,\N
18651,11,18651,\N,\N,\N,\N
18652,12,18652,\N,\N,\N,\N
18653,13,18653,\N,\N,\N,\N
18654,14,18654,\N,\N,\N,\N
18655,15,18655,\N,\N,\N,\N
18656,16,18656,\N,\N,\N,\N
18657,17,18657,\N,\N,\N,\N
18658,18,18658,\N,\N,\N,\N
18659,19,18659,\N,\N,\N,\N
18660,20,18660,\N,\N,\N,\N
18661,21,18661,\N,\N,\N,\N
18662,22,18662,\N,\N,\N,\N
18663,23,18663,\N,\N,\N,\N
18664,24,18664,\N,\N,\N,\N
18665,25,18665,\N,\N,\N,\N
18666,26,18666,\N,\N,\N,\N
18667,27,18667,\N,\N,\N,\N
18668,28,18668,\N,\N,\N,\N
18669,29,18669,\N,\N,\N,\N
18670,30,18670,\N,\N,\N,\N
18671,31,18671,\N,\N,\N,\N
18672,32,18672,\N,\N,\N,\N
18673,33,18673,\N,\N,\N,\N
18674,34,18674,\N,\N,\N,\N
18675,35,18675,\N,\N,\N,\N
18676,36,18676,\N,\N,\N,\N
18677,37,18677,\N,\N,\N,\N
18678,38,18678,\N,\N,\N,\N
18679,39,18679,\N,\N,\N,\N
18680,40,18680,\N,\N,\N,\N
18681,41,18681,\N,\N,\N,\N
18682,42,18682,\N,\N,\N,\N
18683,43,18683,\N,\N,\N,\N
18684,44,18684,\N,\N,\N,\N
18685,45,18685,\N,\N,\N,\N
18686,46,18686,\N,\N,\N,\N
18687,47,18687,\N,\N,\N,\N
18688,48,18688,\N,\N,\N,\N
18689,49,18689,\N,\N,\N,\N
18690,50,18690,\N,\N,\N,\N
18691,51,18691,\N,\N,\N,\N
18692,52,18692,\N,\N,\N,\N
18693,53,18693,\N,\N,\N,\N
18694,54,18694,\N,\N,\N,\N
18695,55,18695,\N,\N,\N,\N
18696,56,18696,\N,\N,\N,\N
18697,57,18697,\N,\N,\N,\N
18698,58,18698,\N,\N,\N,\N
18699,59,18699,\N,\N,\N,\N
18700,60,18700,\N,\N,\N,\N
18701,61,18701,\N,\N,\N,\N
18702,62,18702,\N,\N,\N,\N
18703,63,18703,\N,\N,\N,\N
18704,64,18704,\N,\N,\N,\N
18705,65,18705,\N,\N,\N,\N
18706,66,18706,\N,\N,\N,\N
18707,67,18707,\N,\N,\N,\N
18708,68,18708,\N,\N,\N,\N
18709,69,18709,\N,\N,\N,\N
18710,70,18710,\N,\N,\N,\N
18711,71,18711,\N,\N,\N,\N
18712,72,18712,\N,\N,\N,\N
18713,73,18713,\N,\N,\N,\N
18714,74,18714,\N,\N,\N,\N
18715,75,18715,\N,\N,\N,\N
18716,76,18716,\N,\N,\N,\N
18717,77,18717,\N,\N,\N,\N
18718,78,18718,\N,\N,\N,\N
18719,79,18719,\N,\N,\N,\N
18720,80,18720,\N,\N,\N,\N
18721,1,18721,\N,\N,\N,\N
18722,2,18722,\N,\N,\N,\N
18723,3,18723,\N,\N,\N,\N
18724,4,18724,\N,\N,\N,\N
18725,5,18725,\N,\N,\N,\N
18726,6,18726,\N,\N,\N,\N
18727,7,18727,\N,\N,\N,\N
18728,8,18728,\N,\N,\N,\N
18729,9,18729,\N,\N,\N,\N
18730,10,18730,\N,\N,\N,\N
18731,11,18731,\N,\N,\N,\N
18732,12,18732,\N,\N,\N,\N
18733,13,18733,\N,\N,\N,\N
18734,14,18734,\N,\N,\N,\N
18735,15,18735,\N,\N,\N,\N
18736,16,18736,\N,\N,\N,\N
18737,17,18737,\N,\N,\N,\N
18738,18,18738,\N,\N,\N,\N
18739,19,18739,\N,\N,\N,\N
18740,20,18740,\N,\N,\N,\N
18741,21,18741,\N,\N,\N,\N
18742,22,18742,\N,\N,\N,\N
18743,23,18743,\N,\N,\N,\N
18744,24,18744,\N,\N,\N,\N
18745,25,18745,\N,\N,\N,\N
18746,26,18746,\N,\N,\N,\N
18747,27,18747,\N,\N,\N,\N
18748,28,18748,\N,\N,\N,\N
18749,29,18749,\N,\N,\N,\N
18750,30,18750,\N,\N,\N,\N
18751,31,18751,\N,\N,\N,\N
18752,32,18752,\N,\N,\N,\N
18753,33,18753,\N,\N,\N,\N
18754,34,18754,\N,\N,\N,\N
18755,35,18755,\N,\N,\N,\N
18756,36,18756,\N,\N,\N,\N
18757,37,18757,\N,\N,\N,\N
18758,38,18758,\N,\N,\N,\N
18759,39,18759,\N,\N,\N,\N
18760,40,18760,\N,\N,\N,\N
18761,41,18761,\N,\N,\N,\N
18762,42,18762,\N,\N,\N,\N
18763,43,18763,\N,\N,\N,\N
18764,44,18764,\N,\N,\N,\N
18765,45,18765,\N,\N,\N,\N
18766,46,18766,\N,\N,\N,\N
18767,47,18767,\N,\N,\N,\N
18768,48,18768,\N,\N,\N,\N
18769,49,18769,\N,\N,\N,\N
18770,50,18770,\N,\N,\N,\N
18771,51,18771,\N,\N,\N,\N
18772,52,18772,\N,\N,\N,\N
18773,53,18773,\N,\N,\N,\N
18774,54,18774,\N,\N,\N,\N
18775,55,18775,\N,\N,\N,\N
18776,56,18776,\N,\N,\N,\N
18777,57,18777,\N,\N,\N,\N
18778,58,18778,\N,\N,\N,\N
18779,59,18779,\N,\N,\N,\N
18780,60,18780,\N,\N,\N,\N
18781,61,18781,\N,\N,\N,\N
18782,62,18782,\N,\N,\N,\N
18783,63,18783,\N,\N,\N,\N
18784,64,18784,\N,\N,\N,\N
18785,65,18785,\N,\N,\N,\N
18786,66,18786,\N,\N,\N,\N
18787,67,18787,\N,\N,\N,\N
18788,68,18788,\N,\N,\N,\N
18789,69,18789,\N,\N,\N,\N
18790,70,18790,\N,\N,\N,\N
18791,71,18791,\N,\N,\N,\N
18792,72,18792,\N,\N,\N,\N
18793,73,18793,\N,\N,\N,\N
18794,74,18794,\N,\N,\N,\N
18795,75,18795,\N,\N,\N,\N
18796,76,18796,\N,\N,\N,\N
18797,77,18797,\N,\N,\N,\N
18798,78,18798,\N,\N,\N,\N
18799,79,18799,\N,\N,\N,\N
18800,80,18800,\N,\N,\N,\N
18801,1,18801,\N,\N,\N,\N
18802,2,18802,\N,\N,\N,\N
18803,3,18803,\N,\N,\N,\N
18804,4,18804,\N,\N,\N,\N
18805,5,18805,\N,\N,\N,\N
18806,6,18806,\N,\N,\N,\N
18807,7,18807,\N,\N,\N,\N
18808,8,18808,\N,\N,\N,\N
18809,9,18809,\N,\N,\N,\N
18810,10,18810,\N,\N,\N,\N
18811,11,18811,\N,\N,\N,\N
18812,12,18812,\N,\N,\N,\N
18813,13,18813,\N,\N,\N,\N
18814,14,18814,\N,\N,\N,\N
18815,15,18815,\N,\N,\N,\N
18816,16,18816,\N,\N,\N,\N
18817,17,18817,\N,\N,\N,\N
18818,18,18818,\N,\N,\N,\N
18819,19,18819,\N,\N,\N,\N
18820,20,18820,\N,\N,\N,\N
18821,21,18821,\N,\N,\N,\N
18822,22,18822,\N,\N,\N,\N
18823,23,18823,\N,\N,\N,\N
18824,24,18824,\N,\N,\N,\N
18825,25,18825,\N,\N,\N,\N
18826,26,18826,\N,\N,\N,\N
18827,27,18827,\N,\N,\N,\N
18828,28,18828,\N,\N,\N,\N
18829,29,18829,\N,\N,\N,\N
18830,30,18830,\N,\N,\N,\N
18831,31,18831,\N,\N,\N,\N
18832,32,18832,\N,\N,\N,\N
18833,33,18833,\N,\N,\N,\N
18834,34,18834,\N,\N,\N,\N
18835,35,18835,\N,\N,\N,\N
18836,36,18836,\N,\N,\N,\N
18837,37,18837,\N,\N,\N,\N
18838,38,18838,\N,\N,\N,\N
18839,39,18839,\N,\N,\N,\N
18840,40,18840,\N,\N,\N,\N
18841,41,18841,\N,\N,\N,\N
18842,42,18842,\N,\N,\N,\N
18843,43,18843,\N,\N,\N,\N
18844,44,18844,\N,\N,\N,\N
18845,45,18845,\N,\N,\N,\N
18846,46,18846,\N,\N,\N,\N
18847,47,18847,\N,\N,\N,\N
18848,48,18848,\N,\N,\N,\N
18849,49,18849,\N,\N,\N,\N
18850,50,18850,\N,\N,\N,\N
18851,51,18851,\N,\N,\N,\N
18852,52,18852,\N,\N,\N,\N
18853,53,18853,\N,\N,\N,\N
18854,54,18854,\N,\N,\N,\N
18855,55,18855,\N,\N,\N,\N
18856,56,18856,\N,\N,\N,\N
18857,57,18857,\N,\N,\N,\N
18858,58,18858,\N,\N,\N,\N
18859,59,18859,\N,\N,\N,\N
18860,60,18860,\N,\N,\N,\N
18861,61,18861,\N,\N,\N,\N
18862,62,18862,\N,\N,\N,\N
18863,63,18863,\N,\N,\N,\N
18864,64,18864,\N,\N,\N,\N
18865,65,18865,\N,\N,\N,\N
18866,66,18866,\N,\N,\N,\N
18867,67,18867,\N,\N,\N,\N
18868,68,18868,\N,\N,\N,\N
18869,69,18869,\N,\N,\N,\N
18870,70,18870,\N,\N,\N,\N
18871,71,18871,\N,\N,\N,\N
18872,72,18872,\N,\N,\N,\N
18873,73,18873,\N,\N,\N,\N
18874,74,18874,\N,\N,\N,\N
18875,75,18875,\N,\N,\N,\N
18876,76,18876,\N,\N,\N,\N
18877,77,18877,\N,\N,\N,\N
18878,78,18878,\N,\N,\N,\N
18879,79,18879,\N,\N,\N,\N
18880,80,18880,\N,\N,\N,\N
18881,1,18881,\N,\N,\N,\N
18882,2,18882,\N,\N,\N,\N
18883,3,18883,\N,\N,\N,\N
18884,4,18884,\N,\N,\N,\N
18885,5,18885,\N,\N,\N,\N
18886,6,18886,\N,\N,\N,\N
18887,7,18887,\N,\N,\N,\N
18888,8,18888,\N,\N,\N,\N
18889,9,18889,\N,\N,\N,\N
18890,10,18890,\N,\N,\N,\N
18891,11,18891,\N,\N,\N,\N
18892,12,18892,\N,\N,\N,\N
18893,13,18893,\N,\N,\N,\N
18894,14,18894,\N,\N,\N,\N
18895,15,18895,\N,\N,\N,\N
18896,16,18896,\N,\N,\N,\N
18897,17,18897,\N,\N,\N,\N
18898,18,18898,\N,\N,\N,\N
18899,19,18899,\N,\N,\N,\N
18900,20,18900,\N,\N,\N,\N
18901,21,18901,\N,\N,\N,\N
18902,22,18902,\N,\N,\N,\N
18903,23,18903,\N,\N,\N,\N
18904,24,18904,\N,\N,\N,\N
18905,25,18905,\N,\N,\N,\N
18906,26,18906,\N,\N,\N,\N
18907,27,18907,\N,\N,\N,\N
18908,28,18908,\N,\N,\N,\N
18909,29,18909,\N,\N,\N,\N
18910,30,18910,\N,\N,\N,\N
18911,31,18911,\N,\N,\N,\N
18912,32,18912,\N,\N,\N,\N
18913,33,18913,\N,\N,\N,\N
18914,34,18914,\N,\N,\N,\N
18915,35,18915,\N,\N,\N,\N
18916,36,18916,\N,\N,\N,\N
18917,37,18917,\N,\N,\N,\N
18918,38,18918,\N,\N,\N,\N
18919,39,18919,\N,\N,\N,\N
18920,40,18920,\N,\N,\N,\N
18921,41,18921,\N,\N,\N,\N
18922,42,18922,\N,\N,\N,\N
18923,43,18923,\N,\N,\N,\N
18924,44,18924,\N,\N,\N,\N
18925,45,18925,\N,\N,\N,\N
18926,46,18926,\N,\N,\N,\N
18927,47,18927,\N,\N,\N,\N
18928,48,18928,\N,\N,\N,\N
18929,49,18929,\N,\N,\N,\N
18930,50,18930,\N,\N,\N,\N
18931,51,18931,\N,\N,\N,\N
18932,52,18932,\N,\N,\N,\N
18933,53,18933,\N,\N,\N,\N
18934,54,18934,\N,\N,\N,\N
18935,55,18935,\N,\N,\N,\N
18936,56,18936,\N,\N,\N,\N
18937,57,18937,\N,\N,\N,\N
18938,58,18938,\N,\N,\N,\N
18939,59,18939,\N,\N,\N,\N
18940,60,18940,\N,\N,\N,\N
18941,61,18941,\N,\N,\N,\N
18942,62,18942,\N,\N,\N,\N
18943,63,18943,\N,\N,\N,\N
18944,64,18944,\N,\N,\N,\N
18945,65,18945,\N,\N,\N,\N
18946,66,18946,\N,\N,\N,\N
18947,67,18947,\N,\N,\N,\N
18948,68,18948,\N,\N,\N,\N
18949,69,18949,\N,\N,\N,\N
18950,70,18950,\N,\N,\N,\N
18951,71,18951,\N,\N,\N,\N
18952,72,18952,\N,\N,\N,\N
18953,73,18953,\N,\N,\N,\N
18954,74,18954,\N,\N,\N,\N
18955,75,18955,\N,\N,\N,\N
18956,76,18956,\N,\N,\N,\N
18957,77,18957,\N,\N,\N,\N
18958,78,18958,\N,\N,\N,\N
18959,79,18959,\N,\N,\N,\N
18960,80,18960,\N,\N,\N,\N
18961,1,18961,\N,\N,\N,\N
18962,2,18962,\N,\N,\N,\N
18963,3,18963,\N,\N,\N,\N
18964,4,18964,\N,\N,\N,\N
18965,5,18965,\N,\N,\N,\N
18966,6,18966,\N,\N,\N,\N
18967,7,18967,\N,\N,\N,\N
18968,8,18968,\N,\N,\N,\N
18969,9,18969,\N,\N,\N,\N
18970,10,18970,\N,\N,\N,\N
18971,11,18971,\N,\N,\N,\N
18972,12,18972,\N,\N,\N,\N
18973,13,18973,\N,\N,\N,\N
18974,14,18974,\N,\N,\N,\N
18975,15,18975,\N,\N,\N,\N
18976,16,18976,\N,\N,\N,\N
18977,17,18977,\N,\N,\N,\N
18978,18,18978,\N,\N,\N,\N
18979,19,18979,\N,\N,\N,\N
18980,20,18980,\N,\N,\N,\N
18981,21,18981,\N,\N,\N,\N
18982,22,18982,\N,\N,\N,\N
18983,23,18983,\N,\N,\N,\N
18984,24,18984,\N,\N,\N,\N
18985,25,18985,\N,\N,\N,\N
18986,26,18986,\N,\N,\N,\N
18987,27,18987,\N,\N,\N,\N
18988,28,18988,\N,\N,\N,\N
18989,29,18989,\N,\N,\N,\N
18990,30,18990,\N,\N,\N,\N
18991,31,18991,\N,\N,\N,\N
18992,32,18992,\N,\N,\N,\N
18993,33,18993,\N,\N,\N,\N
18994,34,18994,\N,\N,\N,\N
18995,35,18995,\N,\N,\N,\N
18996,36,18996,\N,\N,\N,\N
18997,37,18997,\N,\N,\N,\N
18998,38,18998,\N,\N,\N,\N
18999,39,18999,\N,\N,\N,\N
19000,40,19000,\N,\N,\N,\N
19001,41,19001,\N,\N,\N,\N
19002,42,19002,\N,\N,\N,\N
19003,43,19003,\N,\N,\N,\N
19004,44,19004,\N,\N,\N,\N
19005,45,19005,\N,\N,\N,\N
19006,46,19006,\N,\N,\N,\N
19007,47,19007,\N,\N,\N,\N
19008,48,19008,\N,\N,\N,\N
19009,49,19009,\N,\N,\N,\N
19010,50,19010,\N,\N,\N,\N
19011,51,19011,\N,\N,\N,\N
19012,52,19012,\N,\N,\N,\N
19013,53,19013,\N,\N,\N,\N
19014,54,19014,\N,\N,\N,\N
19015,55,19015,\N,\N,\N,\N
19016,56,19016,\N,\N,\N,\N
19017,57,19017,\N,\N,\N,\N
19018,58,19018,\N,\N,\N,\N
19019,59,19019,\N,\N,\N,\N
19020,60,19020,\N,\N,\N,\N
19021,61,19021,\N,\N,\N,\N
19022,62,19022,\N,\N,\N,\N
19023,63,19023,\N,\N,\N,\N
19024,64,19024,\N,\N,\N,\N
19025,65,19025,\N,\N,\N,\N
19026,66,19026,\N,\N,\N,\N
19027,67,19027,\N,\N,\N,\N
19028,68,19028,\N,\N,\N,\N
19029,69,19029,\N,\N,\N,\N
19030,70,19030,\N,\N,\N,\N
19031,71,19031,\N,\N,\N,\N
19032,72,19032,\N,\N,\N,\N
19033,73,19033,\N,\N,\N,\N
19034,74,19034,\N,\N,\N,\N
19035,75,19035,\N,\N,\N,\N
19036,76,19036,\N,\N,\N,\N
19037,77,19037,\N,\N,\N,\N
19038,78,19038,\N,\N,\N,\N
19039,79,19039,\N,\N,\N,\N
19040,80,19040,\N,\N,\N,\N
19041,1,19041,\N,\N,\N,\N
19042,2,19042,\N,\N,\N,\N
19043,3,19043,\N,\N,\N,\N
19044,4,19044,\N,\N,\N,\N
19045,5,19045,\N,\N,\N,\N
19046,6,19046,\N,\N,\N,\N
19047,7,19047,\N,\N,\N,\N
19048,8,19048,\N,\N,\N,\N
19049,9,19049,\N,\N,\N,\N
19050,10,19050,\N,\N,\N,\N
19051,11,19051,\N,\N,\N,\N
19052,12,19052,\N,\N,\N,\N
19053,13,19053,\N,\N,\N,\N
19054,14,19054,\N,\N,\N,\N
19055,15,19055,\N,\N,\N,\N
19056,16,19056,\N,\N,\N,\N
19057,17,19057,\N,\N,\N,\N
19058,18,19058,\N,\N,\N,\N
19059,19,19059,\N,\N,\N,\N
19060,20,19060,\N,\N,\N,\N
19061,21,19061,\N,\N,\N,\N
19062,22,19062,\N,\N,\N,\N
19063,23,19063,\N,\N,\N,\N
19064,24,19064,\N,\N,\N,\N
19065,25,19065,\N,\N,\N,\N
19066,26,19066,\N,\N,\N,\N
19067,27,19067,\N,\N,\N,\N
19068,28,19068,\N,\N,\N,\N
19069,29,19069,\N,\N,\N,\N
19070,30,19070,\N,\N,\N,\N
19071,31,19071,\N,\N,\N,\N
19072,32,19072,\N,\N,\N,\N
19073,33,19073,\N,\N,\N,\N
19074,34,19074,\N,\N,\N,\N
19075,35,19075,\N,\N,\N,\N
19076,36,19076,\N,\N,\N,\N
19077,37,19077,\N,\N,\N,\N
19078,38,19078,\N,\N,\N,\N
19079,39,19079,\N,\N,\N,\N
19080,40,19080,\N,\N,\N,\N
19081,41,19081,\N,\N,\N,\N
19082,42,19082,\N,\N,\N,\N
19083,43,19083,\N,\N,\N,\N
19084,44,19084,\N,\N,\N,\N
19085,45,19085,\N,\N,\N,\N
19086,46,19086,\N,\N,\N,\N
19087,47,19087,\N,\N,\N,\N
19088,48,19088,\N,\N,\N,\N
19089,49,19089,\N,\N,\N,\N
19090,50,19090,\N,\N,\N,\N
19091,51,19091,\N,\N,\N,\N
19092,52,19092,\N,\N,\N,\N
19093,53,19093,\N,\N,\N,\N
19094,54,19094,\N,\N,\N,\N
19095,55,19095,\N,\N,\N,\N
19096,56,19096,\N,\N,\N,\N
19097,57,19097,\N,\N,\N,\N
19098,58,19098,\N,\N,\N,\N
19099,59,19099,\N,\N,\N,\N
19100,60,19100,\N,\N,\N,\N
19101,61,19101,\N,\N,\N,\N
19102,62,19102,\N,\N,\N,\N
19103,63,19103,\N,\N,\N,\N
19104,64,19104,\N,\N,\N,\N
19105,65,19105,\N,\N,\N,\N
19106,66,19106,\N,\N,\N,\N
19107,67,19107,\N,\N,\N,\N
19108,68,19108,\N,\N,\N,\N
19109,69,19109,\N,\N,\N,\N
19110,70,19110,\N,\N,\N,\N
19111,71,19111,\N,\N,\N,\N
19112,72,19112,\N,\N,\N,\N
19113,73,19113,\N,\N,\N,\N
19114,74,19114,\N,\N,\N,\N
19115,75,19115,\N,\N,\N,\N
19116,76,19116,\N,\N,\N,\N
19117,77,19117,\N,\N,\N,\N
19118,78,19118,\N,\N,\N,\N
19119,79,19119,\N,\N,\N,\N
19120,80,19120,\N,\N,\N,\N
19121,1,19121,\N,\N,\N,\N
19122,2,19122,\N,\N,\N,\N
19123,3,19123,\N,\N,\N,\N
19124,4,19124,\N,\N,\N,\N
19125,5,19125,\N,\N,\N,\N
19126,6,19126,\N,\N,\N,\N
19127,7,19127,\N,\N,\N,\N
19128,8,19128,\N,\N,\N,\N
19129,9,19129,\N,\N,\N,\N
19130,10,19130,\N,\N,\N,\N
19131,11,19131,\N,\N,\N,\N
19132,12,19132,\N,\N,\N,\N
19133,13,19133,\N,\N,\N,\N
19134,14,19134,\N,\N,\N,\N
19135,15,19135,\N,\N,\N,\N
19136,16,19136,\N,\N,\N,\N
19137,17,19137,\N,\N,\N,\N
19138,18,19138,\N,\N,\N,\N
19139,19,19139,\N,\N,\N,\N
19140,20,19140,\N,\N,\N,\N
19141,21,19141,\N,\N,\N,\N
19142,22,19142,\N,\N,\N,\N
19143,23,19143,\N,\N,\N,\N
19144,24,19144,\N,\N,\N,\N
19145,25,19145,\N,\N,\N,\N
19146,26,19146,\N,\N,\N,\N
19147,27,19147,\N,\N,\N,\N
19148,28,19148,\N,\N,\N,\N
19149,29,19149,\N,\N,\N,\N
19150,30,19150,\N,\N,\N,\N
19151,31,19151,\N,\N,\N,\N
19152,32,19152,\N,\N,\N,\N
19153,33,19153,\N,\N,\N,\N
19154,34,19154,\N,\N,\N,\N
19155,35,19155,\N,\N,\N,\N
19156,36,19156,\N,\N,\N,\N
19157,37,19157,\N,\N,\N,\N
19158,38,19158,\N,\N,\N,\N
19159,39,19159,\N,\N,\N,\N
19160,40,19160,\N,\N,\N,\N
19161,41,19161,\N,\N,\N,\N
19162,42,19162,\N,\N,\N,\N
19163,43,19163,\N,\N,\N,\N
19164,44,19164,\N,\N,\N,\N
19165,45,19165,\N,\N,\N,\N
19166,46,19166,\N,\N,\N,\N
19167,47,19167,\N,\N,\N,\N
19168,48,19168,\N,\N,\N,\N
19169,49,19169,\N,\N,\N,\N
19170,50,19170,\N,\N,\N,\N
19171,51,19171,\N,\N,\N,\N
19172,52,19172,\N,\N,\N,\N
19173,53,19173,\N,\N,\N,\N
19174,54,19174,\N,\N,\N,\N
19175,55,19175,\N,\N,\N,\N
19176,56,19176,\N,\N,\N,\N
19177,57,19177,\N,\N,\N,\N
19178,58,19178,\N,\N,\N,\N
19179,59,19179,\N,\N,\N,\N
19180,60,19180,\N,\N,\N,\N
19181,61,19181,\N,\N,\N,\N
19182,62,19182,\N,\N,\N,\N
19183,63,19183,\N,\N,\N,\N
19184,64,19184,\N,\N,\N,\N
19185,65,19185,\N,\N,\N,\N
19186,66,19186,\N,\N,\N,\N
19187,67,19187,\N,\N,\N,\N
19188,68,19188,\N,\N,\N,\N
19189,69,19189,\N,\N,\N,\N
19190,70,19190,\N,\N,\N,\N
19191,71,19191,\N,\N,\N,\N
19192,72,19192,\N,\N,\N,\N
19193,73,19193,\N,\N,\N,\N
19194,74,19194,\N,\N,\N,\N
19195,75,19195,\N,\N,\N,\N
19196,76,19196,\N,\N,\N,\N
19197,77,19197,\N,\N,\N,\N
19198,78,19198,\N,\N,\N,\N
19199,79,19199,\N,\N,\N,\N
19200,80,19200,\N,\N,\N,\N
19201,1,19201,\N,\N,\N,\N
19202,2,19202,\N,\N,\N,\N
19203,3,19203,\N,\N,\N,\N
19204,4,19204,\N,\N,\N,\N
19205,5,19205,\N,\N,\N,\N
19206,6,19206,\N,\N,\N,\N
19207,7,19207,\N,\N,\N,\N
19208,8,19208,\N,\N,\N,\N
19209,9,19209,\N,\N,\N,\N
19210,10,19210,\N,\N,\N,\N
19211,11,19211,\N,\N,\N,\N
19212,12,19212,\N,\N,\N,\N
19213,13,19213,\N,\N,\N,\N
19214,14,19214,\N,\N,\N,\N
19215,15,19215,\N,\N,\N,\N
19216,16,19216,\N,\N,\N,\N
19217,17,19217,\N,\N,\N,\N
19218,18,19218,\N,\N,\N,\N
19219,19,19219,\N,\N,\N,\N
19220,20,19220,\N,\N,\N,\N
19221,21,19221,\N,\N,\N,\N
19222,22,19222,\N,\N,\N,\N
19223,23,19223,\N,\N,\N,\N
19224,24,19224,\N,\N,\N,\N
19225,25,19225,\N,\N,\N,\N
19226,26,19226,\N,\N,\N,\N
19227,27,19227,\N,\N,\N,\N
19228,28,19228,\N,\N,\N,\N
19229,29,19229,\N,\N,\N,\N
19230,30,19230,\N,\N,\N,\N
19231,31,19231,\N,\N,\N,\N
19232,32,19232,\N,\N,\N,\N
19233,33,19233,\N,\N,\N,\N
19234,34,19234,\N,\N,\N,\N
19235,35,19235,\N,\N,\N,\N
19236,36,19236,\N,\N,\N,\N
19237,37,19237,\N,\N,\N,\N
19238,38,19238,\N,\N,\N,\N
19239,39,19239,\N,\N,\N,\N
19240,40,19240,\N,\N,\N,\N
19241,41,19241,\N,\N,\N,\N
19242,42,19242,\N,\N,\N,\N
19243,43,19243,\N,\N,\N,\N
19244,44,19244,\N,\N,\N,\N
19245,45,19245,\N,\N,\N,\N
19246,46,19246,\N,\N,\N,\N
19247,47,19247,\N,\N,\N,\N
19248,48,19248,\N,\N,\N,\N
19249,49,19249,\N,\N,\N,\N
19250,50,19250,\N,\N,\N,\N
19251,51,19251,\N,\N,\N,\N
19252,52,19252,\N,\N,\N,\N
19253,53,19253,\N,\N,\N,\N
19254,54,19254,\N,\N,\N,\N
19255,55,19255,\N,\N,\N,\N
19256,56,19256,\N,\N,\N,\N
19257,57,19257,\N,\N,\N,\N
19258,58,19258,\N,\N,\N,\N
19259,59,19259,\N,\N,\N,\N
19260,60,19260,\N,\N,\N,\N
19261,61,19261,\N,\N,\N,\N
19262,62,19262,\N,\N,\N,\N
19263,63,19263,\N,\N,\N,\N
19264,64,19264,\N,\N,\N,\N
19265,65,19265,\N,\N,\N,\N
19266,66,19266,\N,\N,\N,\N
19267,67,19267,\N,\N,\N,\N
